"","MIX_1","MIX_2","MIX_3","MIX_4","MIX_5","MIX_6","MIX_7","MIX_8","MIX_9","MIX_10","MIX_11","MIX_12"
"cg11091478",0.622310756972112,0.312815685522531,0.332132588660729,0.39885438649382,0.71813596258752,0.33305457146304,0.611275448059857,0.386333974481891,0.328661417322835,0.745680450397981,0.789445810028581,0.610267734514027
"cg01044849",0.730302512391044,0.406559582825538,0.408698731282794,0.478279883381924,0.783705284546566,0.398725743086478,0.721219366407651,0.436194021220438,0.351575833428149,0.734701423553337,0.846749458195117,0.704076559637339
"cg24392753",0.685731857318573,0.366864541004399,0.358479561137673,0.451407167442802,0.761016590194706,0.366945543683143,0.663239286008061,0.39962844574519,0.336500974658869,0.730785443304763,0.800275179998299,0.6834015011526
"cg14863672",0.640167364016736,0.319294897048847,0.338301583789747,0.36095435388242,0.703280851887281,0.328071593967811,0.597524885660479,0.369423497626064,0.336004370788563,0.65045937854857,0.755496868199014,0.610435791724845
"cg14836884",0.645309477756286,0.387884840130737,0.372453330138314,0.442825783276791,0.769242489866293,0.354575252729881,0.637348007455401,0.433823787318983,0.352424978453342,0.736701754385965,0.80368448176684,0.651428844745636
"cg17540105",0.650843468026677,0.350466875235013,0.351347200419547,0.402064143824215,0.733848237157981,0.33798636558252,0.615257851880574,0.38029524540636,0.316392625809666,0.681864406779661,0.771089382035613,0.630243691393099
"cg19423170",0.685934489402698,0.38974863356817,0.368817671535487,0.455360867751356,0.8085689102283,0.407313000735031,0.714352211016292,0.464500204200101,0.391471084522166,0.763925152306353,0.822327780144529,0.696004454848714
"cg16275316",0.560077669902913,0.274643491649726,0.277015137964774,0.346805421103582,0.666612379297614,0.302788790052539,0.584180989126622,0.339271217678986,0.287240537240537,0.615167337156552,0.737053757734952,0.566809905855357
"cg18279004",0.695259593679458,0.333716107478986,0.389549703093554,0.424234354194407,0.721925312787055,0.384340536573742,0.668229643183898,0.42037214109326,0.370217971530249,0.700539411867061,0.791673863865881,0.679505173195854
"cg19983500",0.756217995610827,0.403873484357161,0.40046519078657,0.485059912027908,0.782672712340176,0.400374609120151,0.762320505456634,0.473552636969745,0.399383588031334,0.748972803756603,0.839739191246559,0.723295810004573
"cg13571698",0.757894736842105,0.350483977423589,0.372456353617498,0.512852404643449,0.827733477395366,0.407231968468835,0.715834428383706,0.414334028757253,0.372458410351201,0.745923198316675,0.828428574663943,0.688816614237654
"cg06230847",0.754304454769063,0.453846095860308,0.472307043103585,0.508478229630694,0.839167166854896,0.443121435639786,0.72681755829904,0.511759508193854,0.478461885430762,0.767128150514732,0.876299805386586,0.745969565918728
"cg22528063",0.617091728899535,0.372611484286562,0.348251630371799,0.406913638508731,0.70487867502945,0.366966008761176,0.619988821706214,0.411877321624241,0.35916245627672,0.664508094645081,0.773789543548792,0.62923963809646
"cg10650269",0.545420947594057,0.289347500733774,0.298639342652252,0.333133469240916,0.609976041527478,0.283247106980405,0.543748693288731,0.340656122120293,0.295249732702001,0.581124978628825,0.687469525807777,0.539232583579158
"cg09529591",0.668953282081609,0.404915533617415,0.441759484871172,0.451772464962902,0.717614160076076,0.429598764941482,0.671252585199173,0.465063262270591,0.412575757575758,0.695895765472313,0.769909078479454,0.650473070733103
"cg04036920",0.66372109914054,0.385500037233501,0.419835863383743,0.466281839838739,0.76057429801199,0.415877446821806,0.687099281134642,0.415892829815672,0.408678852727003,0.72866103081538,0.802929731812582,0.66741483569765
"cg11155735",0.72965431716013,0.41843158321029,0.439450873685192,0.500483225182935,0.829267363525447,0.411906042931697,0.753078128497873,0.518558610894007,0.438620849242161,0.779481865284974,0.864345130474122,0.738877918260954
"cg05568737",0.67962356792144,0.312246060569618,0.327091144197201,0.412852243924258,0.712163279942118,0.324986159025454,0.670731707317073,0.397772104744177,0.31644986761828,0.716453674121406,0.785937958214421,0.606932574625574
"cg13785123",0.766349363332921,0.453115733099611,0.401018782207499,0.527263530601922,0.923992211375912,0.461232571259243,0.752310536044362,0.499546390412025,0.422422100867331,0.820915032679739,0.888817309197061,0.730822486732935
"cg16509045",0.545010315995222,0.287340019921816,0.280993703338612,0.320559550783174,0.610574391017575,0.279177304294557,0.564018482635266,0.32483783664721,0.283185174024409,0.611546499477534,0.642887477539348,0.53828200738302
"cg15595478",0.559710494571773,0.280168212811506,0.277295034115999,0.345542501727713,0.63965530767996,0.287603935569662,0.561075394506137,0.313053688172358,0.286953094205755,0.59163791353765,0.699125722128807,0.565796853647263
"cg26065310",0.694275067750677,0.339111126019385,0.341006588764547,0.386654478976234,0.784552337108581,0.366769623894366,0.655096490091957,0.404472207253171,0.357054963084495,0.734363365599404,0.789244513010557,0.644047193159403
"cg04855678",0.677023797152655,0.382983512597025,0.311295986772344,0.411449644393713,0.727364024630351,0.432628659057112,0.659113757636687,0.408948683401679,0.332885003362475,0.759165751920966,0.772042780856742,0.634449822049314
"cg13996193",0.702457264957265,0.329427084364143,0.309929277507149,0.420244600572469,0.780350727464035,0.324993426502938,0.664442700156986,0.412023372476006,0.322728138693084,0.781354388095961,0.794822877049277,0.675327363906808
"cg07319315",0.696001146624624,0.360160593407452,0.375333712046254,0.462907326091981,0.727319235755568,0.37392902274728,0.700615105374609,0.454795494643548,0.370952906548933,0.731026603558022,0.799594798098981,0.677703714416421
"cg23588378",0.603941985868353,0.341656105439383,0.327382304066539,0.407511831638304,0.688142384141672,0.326957280641632,0.640489107035219,0.384856096994088,0.335533647663952,0.671111715879712,0.714177925507668,0.60023714419027
"cg15891546",0.590690208667737,0.346625829583307,0.316757143968273,0.39328626285148,0.682481939443887,0.330915754040685,0.603262884686689,0.427729616191335,0.321734641197728,0.693312434691745,0.705966224324381,0.594733801323114
"cg26306976",0.737772602159644,0.498455473012775,0.536869220118943,0.555492316448492,0.783214893211363,0.510739686335724,0.705281090289608,0.551258080266951,0.507155276180286,0.724816007359706,0.789708449485172,0.733384643990367
"cg12688686",0.616599268245715,0.307074861478472,0.335280314584671,0.345360824742268,0.649481399061215,0.333548817518898,0.626264106697933,0.407911486772269,0.3111279333838,0.685635497618451,0.727227119421878,0.606324777876941
"cg27420834",0.785288270377734,0.515400742577896,0.574506481378317,0.585569392733342,0.848156675028631,0.514492454024093,0.784750613246116,0.579647931942613,0.508142308889119,0.777269528501056,0.892733753733995,0.782055964864807
"cg26262442",0.782689253573319,0.562601232122372,0.547616748878449,0.598299436975755,0.882881571917815,0.590282412745989,0.820526408761703,0.578472256558499,0.592253013289379,0.8374279648165,0.912255554950892,0.831108392826407
"cg06398054",0.635195412064571,0.3377312018891,0.298072752008419,0.378356890459364,0.720010092700073,0.341627430816431,0.654150530392322,0.37961243668514,0.327261641643167,0.706076941925999,0.76193064574621,0.615796753312888
"cg21090866",0.772581934452438,0.464181469027111,0.353790351728023,0.507965913301223,0.80045298375615,0.444137580178833,0.709325396825397,0.461804541423288,0.386908240794857,0.787555555555556,0.847473298255027,0.67576030810958
"cg25757820",0.719541067200874,0.394047865949616,0.383239641961876,0.419584569732938,0.775334578959797,0.373364064981825,0.687076602397082,0.435041725074893,0.36055469953775,0.733207190160833,0.81026759553288,0.687289779169061
"cg18497973",0.62381158167675,0.300703678740639,0.331797620260041,0.376568265682657,0.6642484462734,0.311502774305404,0.612357669122572,0.3907384756069,0.292195376325395,0.665567951318458,0.784212698243474,0.63863016278949
"cg22523050",0.55765595463138,0.332670300899443,0.319009127058136,0.373003416120395,0.594093077951397,0.304987265881926,0.52570467648943,0.365059573961841,0.309841222288796,0.592938860868496,0.651856672614752,0.570500621357457
"cg14861383",0.664019433803607,0.350109492951297,0.361697289678971,0.410646659521258,0.702074678649602,0.346597253598089,0.646863545196763,0.407735204135865,0.345669338798144,0.688092161929371,0.778904384819682,0.650305249700215
"cg16023546",0.615466289152362,0.329125334894009,0.285036427848234,0.385535055350553,0.677670891309331,0.321813675723723,0.59867786806225,0.369340531881629,0.305702347302446,0.650916710319539,0.742266393840887,0.602002214380766
"cg08220243",0.742079610073111,0.476150085023005,0.492040802295514,0.515323283916781,0.808709889428044,0.486266309557251,0.755545096193446,0.527285927460099,0.480726227238846,0.76240074249768,0.869444334954162,0.726542878772114
"cg20062681",0.6673028748658,0.328167666483182,0.347941337858845,0.410396294390118,0.766080840446716,0.347211257677867,0.677603800140746,0.386416848235996,0.346588598845247,0.71868611148971,0.757162208904058,0.669857980182116
"cg14181409",0.643766486982452,0.412459316916611,0.348425756186984,0.445134818288394,0.685529173115568,0.441230518079263,0.635379686552948,0.447911470189559,0.362696899769238,0.654749055585537,0.718432248385552,0.632973058820488
"cg04185197",0.664148228098579,0.323288595021688,0.319213696933281,0.412152050284346,0.741149204414516,0.319424910264208,0.625352473724686,0.380399199195759,0.301567610240217,0.720700152207002,0.755765272121903,0.647222872805057
"cg24353653",0.528156621205455,0.218211628470135,0.220621700422261,0.293879056047198,0.556920407202449,0.238082944710199,0.543237971391417,0.313854636724332,0.211122404530274,0.570872842207634,0.619171026731017,0.497288396215317
"cg09373725",0.809998252053837,0.541865006545396,0.609868376146427,0.589285714285714,0.812764075332501,0.544844693574726,0.773412794940404,0.611363084335478,0.56414784912325,0.827552986512524,0.863084876618807,0.785628207557275
"cg14249520",0.679461472357491,0.520133011790394,0.482163815127005,0.519006335445148,0.745199220590093,0.510483291377931,0.682853412635091,0.542061063359236,0.499983984112239,0.69158935546875,0.805263715559458,0.62351525037614
"cg11028738",0.683085691023814,0.359589353708582,0.397349401211102,0.441555435537381,0.747330426800642,0.379896934624957,0.677040110650069,0.408784878357652,0.365100483159443,0.724196661746338,0.780579183338487,0.636525107293449
"cg16107565",0.660925101606348,0.375719613955004,0.362627588906363,0.431914132379249,0.769885125720404,0.393130662566194,0.658521390004153,0.413932345568243,0.343379613951913,0.694350712963971,0.787018194129114,0.658416756705869
"cg17226676",0.670960047704234,0.361814584952122,0.371734109623593,0.440664375715922,0.718919769958078,0.381236757721022,0.648859816480422,0.403017677262417,0.360927152317881,0.646054025423729,0.771006036196331,0.630314314997425
"cg09561072",0.724764281752635,0.508654211002697,0.529761211194769,0.556736372985944,0.787839330127182,0.504241266991265,0.752114710129977,0.521513323906852,0.487076493188963,0.782303839732888,0.826000653918767,0.738420631500342
"cg21762695",0.545420136260409,0.269650267427921,0.236973086155322,0.342728946157386,0.587662378470894,0.272477788720928,0.513215859030837,0.352541664154865,0.244688922610015,0.625494227423691,0.632364324227707,0.546295304472091
"cg04453169",0.637261820748059,0.392681832800149,0.349611010130826,0.442846872753415,0.727096265338781,0.386115055005492,0.659011482775836,0.463251297505441,0.383013698630137,0.781767955801105,0.738627134197129,0.647470439266564
"cg13079571",0.654665118079752,0.330117701382479,0.341069610844704,0.406542056074766,0.722393574836295,0.34924106792845,0.637982392268485,0.392208496062805,0.335907097411823,0.694332437275986,0.751417555274349,0.612124790774961
"cg06494464",0.697587053893946,0.444147960596803,0.45997835336159,0.50592692166687,0.780940160355693,0.446176264123841,0.693011736836438,0.487177872967911,0.454049686931933,0.744840853445261,0.807647846370212,0.706799839519534
"cg05843639",0.790344538695151,0.519602651956678,0.517571079084623,0.579325421611493,0.839742422202774,0.518369057045753,0.828212828212828,0.617859899289805,0.503400309119011,0.817963935174618,0.871194931160328,0.795836292051107
"cg20240944",0.7911434236616,0.542639387590182,0.599402380385753,0.614528412419449,0.847408536099976,0.557688753872507,0.809190809190809,0.600475890229219,0.52448729721457,0.821756894790603,0.903337798644436,0.837508412698431
"cg25043129",0.596354166666667,0.371297551389882,0.381062058239791,0.409851531853617,0.662859896907419,0.383334148085457,0.608406982368201,0.407023868323265,0.37279311019769,0.616819012797075,0.749896259302082,0.571848703056216
"cg17266935",0.66707541385653,0.35436055954636,0.314212134706391,0.431647760046145,0.754417561301138,0.357778149706211,0.685510887772194,0.420182995058657,0.353804434519062,0.691018478727976,0.755750324145111,0.665245778563466
"cg17500342",0.660407267406414,0.295796609996317,0.364638812316752,0.411582712945954,0.720700135141407,0.343179960333728,0.636734360981975,0.393339227595854,0.335373497529681,0.72734795200662,0.777388854317914,0.659910717565687
"cg22730522",0.6434812403632,0.284951391725788,0.254543112576262,0.364306180925092,0.658340480378333,0.308623885198498,0.596020360944007,0.386484137454751,0.277399756986634,0.658153613318199,0.692864588432239,0.577812053875545
"cg20401041",0.66881686595343,0.448206437155106,0.453746643724052,0.493685096828515,0.742130109090508,0.458166931379622,0.669947952025345,0.497458427806009,0.452182661673467,0.690830010873505,0.783568786713122,0.670430211044902
"cg15410418",0.599982604157606,0.33649745585462,0.333420345481803,0.378889661030036,0.664967727850392,0.334845229000044,0.594222371514948,0.415999820848442,0.338194020744356,0.646653260557311,0.72889560384445,0.625707305926955
"cg11788604",0.691366266132621,0.365092054108197,0.330490274060648,0.410425291682349,0.724014769570021,0.367476211605272,0.642592592592593,0.393172380401419,0.344209759650401,0.734356552538371,0.757253445024911,0.618593853516281
"cg13610659",0.86380633733517,0.626935719203409,0.611232030359644,0.670774504203052,0.926881127344518,0.652159561232752,0.847270363951473,0.659835432277504,0.621405646164931,0.891098688454096,0.940258484625322,0.838496772617313
"cg08730245",0.651334152059841,0.372294601323856,0.368166031091667,0.453746337379657,0.752145186632525,0.38998621291715,0.652622006668688,0.412421620373869,0.36123670212766,0.692119809744183,0.784760742615108,0.650866211291142
"cg21603432",0.556996182703699,0.301392177493827,0.309528169395147,0.37403400309119,0.62385710187345,0.329900642044022,0.574546782958126,0.381993836641014,0.319588539137345,0.598502495840266,0.695938741711573,0.552737975081515
"cg16291589",0.670502194051682,0.402328003823165,0.42677954291757,0.453879713306326,0.777422968130439,0.410575303173005,0.691333290247528,0.454509795748927,0.405945102120463,0.704198473282443,0.8037208030007,0.656348175137255
"cg12916774",0.475737868934467,0.299280927137069,0.284215966828226,0.337724627486091,0.51964255124513,0.277702240159997,0.478419296895047,0.314050419416575,0.27461192294079,0.531026361083431,0.595283420897582,0.496907280592145
"cg22736056",0.65916921898928,0.384298717413556,0.403660870197562,0.435712642796903,0.683064597279671,0.395997470457269,0.620114394661582,0.416370682568573,0.390708865445123,0.645389322641908,0.754614615982101,0.663923985954099
"cg15251256",0.718868401111392,0.49915484668303,0.509778419256911,0.532622466216216,0.797694958363386,0.472253601623612,0.742955513273534,0.524764861874947,0.513810198300283,0.767391007243406,0.82907501617328,0.756176786851589
"cg13740036",0.662301140928812,0.401712294714331,0.431281513872429,0.437396543733033,0.69219064229361,0.415114787573169,0.637139561707036,0.463809490362837,0.420231397940771,0.697969301172657,0.743062593218162,0.660488023303471
"cg12591090",0.700236751047168,0.489286010363383,0.478311644947027,0.539034828807556,0.74506434541913,0.464250012183065,0.706529768060275,0.51530723532542,0.494252212898034,0.725234450792282,0.835634555153291,0.713408799305182
"cg24568311",0.676803709979488,0.457389424975465,0.482719508661396,0.543146876022244,0.754580080362698,0.483541644682589,0.677395209580838,0.520099110344045,0.478551375631668,0.681982074791388,0.774885138479486,0.665574879342189
"cg25758699",0.74706837452643,0.456990428793008,0.541426627114138,0.553780918727915,0.829669485680469,0.45981192835434,0.738373508643779,0.595838450769111,0.496071945420715,0.726775956284153,0.844055861553658,0.755579177533893
"cg05722458",0.502321262766945,0.281274730078765,0.257512386657658,0.330668149899187,0.580774580203385,0.275470342411977,0.521916790490342,0.325080798490373,0.25097552323519,0.549366312346688,0.611320078868257,0.506568899760737
"cg09938516",0.515598548972189,0.281122295295615,0.286498893571979,0.374904507257448,0.619123838443193,0.315083797746824,0.537171423963877,0.342184555638248,0.261737722611981,0.524581450969971,0.620440347784,0.526009033609942
"cg09482891",0.558019476710079,0.305688847433955,0.274986217047439,0.370429591727961,0.587103614211243,0.301817720131461,0.550256971943719,0.362024769871137,0.304272617194257,0.5854943273906,0.658967870595621,0.54668328511638
"cg06078093",0.376331811263318,0.649767383416306,0.666709816419563,0.689321926489227,0.301215694231246,0.571324254724407,0.372455819622182,0.653053215748716,0.697221589615122,0.333686665253339,0.27415810779645,0.434596550458469
"cg07327489",0.234394067398855,0.446737543413688,0.488393595919385,0.473676024574228,0.185585517968381,0.431055802424273,0.24744549300358,0.453016776547009,0.495059584406252,0.225691347011597,0.162507028685009,0.282753021762182
"cg16087015",0.643577027675572,0.3425953068787,0.342491963290063,0.409280876206946,0.731816076375329,0.364826285461146,0.700686439580365,0.445545698863642,0.349234923492349,0.735665137614679,0.771708744619589,0.61096326330858
"cg07496207",0.606840049537963,0.283999428946459,0.279614623270415,0.36084924993852,0.657709718466228,0.299202496217006,0.587904462785772,0.358264757283678,0.282508736435534,0.655321029948061,0.709748826966822,0.596307810305148
"cg12500857",0.800092123445417,0.898051702258022,0.917853041963756,0.926153846153846,0.783358774384094,0.915671274775321,0.838387149647599,0.878632284346487,0.924026286263824,0.780630961115187,0.85555591601121,0.819637816051232
"cg14047092",0.713395638629283,0.851934781253477,0.889426749159792,0.850067592478801,0.681494619359433,0.8147667134421,0.732899646034631,0.80146311029986,0.853913043478261,0.664598249801114,0.715500443629487,0.759682905991381
"cg15034150",0.710087797885684,0.847045906696351,0.882497806824163,0.862255232950709,0.738724558735555,0.827094560929268,0.76174365647365,0.80670603711789,0.847449353185257,0.644749380598437,0.718365215766504,0.75926680401795
"cg19688999",0.754834156669019,0.883065087061071,0.907499132881671,0.885616522057925,0.716363122032304,0.888799094851344,0.791823069899564,0.853166135828752,0.901388025688834,0.731133564887906,0.79047302579439,0.838890315243208
"cg12141898",0.694444444444444,0.823912374971718,0.894941162692027,0.848839334673734,0.722843635646399,0.830327041107262,0.743426237730171,0.790139725103635,0.831231368952075,0.655468418821535,0.68507594187922,0.737525588081663
"cg22015486",0.719010451117873,0.83184421125985,0.874245513434574,0.836560432952495,0.703291829773507,0.800593089271206,0.726775466284075,0.83033456395378,0.830466360856269,0.658692933083177,0.722896568611881,0.775466110721158
"cg15705930",0.79685518640629,0.855656692257051,0.898138764467042,0.867166354361857,0.74094592615981,0.831075175641943,0.826323422770123,0.851177026796187,0.884653629433212,0.754224270353303,0.7944563728208,0.833495741787431
"cg19678940",0.735446985446986,0.848088803329621,0.864419530689319,0.869795881665318,0.752110769151079,0.829651364757163,0.785310734463277,0.837067202367415,0.854604200323102,0.712378511160953,0.748318482445993,0.801998620070839
"cg25846372",0.734503565551289,0.777962325565735,0.849955506660511,0.820300973738566,0.76253483028151,0.77709622419289,0.791791791791792,0.805427992627401,0.803502415458937,0.714010406629408,0.760101224855155,0.778351687860754
"cg13620110",0.796835001163603,0.86232432501657,0.901678660787277,0.880908906471901,0.801081121112552,0.884087429315761,0.815614090764837,0.861103888602445,0.880291005291005,0.743803879310345,0.823682489791639,0.834272669945014
"cg18999855",0.552783260955389,0.816788789107585,0.847408526713223,0.812171528676975,0.621831095555884,0.783431973785491,0.662236508623354,0.773928818038717,0.818916256157635,0.608754600038737,0.631740339388269,0.689981058984183
"cg07543798",0.823410852713178,0.896602866423678,0.920459910733816,0.921305434925648,0.83524586555381,0.890639465841312,0.842045064623127,0.884001686668847,0.898792535675082,0.791422348802144,0.823872516266679,0.830555712395622
"cg07593542",0.733134592028265,0.873223883727733,0.910103165785798,0.871771027071709,0.773387196538016,0.850723930049886,0.7797920997921,0.816591709718565,0.867640812165491,0.699135595407044,0.736860522114587,0.787298191646406
"cg00948513",0.711243611584327,0.836265317182377,0.887877445187869,0.843425814234017,0.71132477255519,0.824495037142472,0.69412453640445,0.81649370928691,0.833873736410452,0.667538411245505,0.729937909603912,0.784337100248568
"cg01214376",0.697192006071338,0.827571372561179,0.88117374680928,0.82633371169126,0.666303038542971,0.841425175157641,0.699503834009923,0.818996873354856,0.846266874827808,0.662063615205586,0.694963398267238,0.726661171789795
"cg15872094",0.778302443631212,0.854357279619285,0.870413662549885,0.868213660245184,0.772705007731774,0.81268820242762,0.796127870328681,0.856068905366305,0.843489535099092,0.71031746031746,0.797906720489038,0.797396169495361
"cg11790417",0.739031892504452,0.808583455457921,0.842163013175846,0.842412193505633,0.75902257147382,0.853495790615608,0.799040876912537,0.832173457957755,0.818587834963845,0.738899365678039,0.757929113292934,0.808265487763547
"cg04992852",0.791307347361159,0.887711311904379,0.900289038944342,0.879158373613875,0.816900326326872,0.87306143080665,0.844002486016159,0.858364259452011,0.870632564512446,0.81701030927835,0.815677041819647,0.846256661914113
"cg01291375",0.638182225708842,0.781574589300603,0.8295545504048,0.789767961979312,0.627349818702021,0.749564337028212,0.67424046819864,0.728954628156879,0.774034550413935,0.55994076744785,0.633145165321737,0.670566078790631
"cg06588802",0.600968002151116,0.798492105655553,0.851690044384881,0.768961692688337,0.602660378735694,0.807617819970981,0.645118470830291,0.718233146779572,0.76073798585284,0.572506687046236,0.601588507210368,0.654072288741568
"cg15703314",0.754690649713134,0.863629748160905,0.900939153372169,0.848476376852111,0.730555321504248,0.83162823599396,0.774978387056935,0.82932738288404,0.846809518172132,0.706633557999291,0.77279809026154,0.792433503900489
"cg13050144",0.752545431112257,0.829997959225014,0.870211780947569,0.832978126752664,0.775333827072303,0.803797054734512,0.801562821303722,0.815860542244655,0.85470894462849,0.730421216848674,0.769323399586183,0.7632087725379
"cg03034148",0.756910359080341,0.823983732609521,0.870202979817041,0.878090077886895,0.766584801921704,0.793806573663778,0.798994002708454,0.815187120754545,0.827632763276328,0.720175067061979,0.737983583068683,0.742379516763839
"cg19261633",0.727958406561218,0.904568743258982,0.904999426447568,0.868805066079295,0.72187315565324,0.869120635273168,0.724748935275251,0.825193874303204,0.86827405380757,0.705616890966234,0.730202683318121,0.78477658279166
"cg25015416",0.625929861849097,0.692519893943296,0.76977969577398,0.742529348986126,0.625084662287128,0.709968617691544,0.651083423618635,0.696697756461761,0.738455298684744,0.593631600161225,0.639173396860856,0.677916121912664
"cg14563201",0.748951203356149,0.879434441516218,0.889419631525097,0.869987849331713,0.744254602889128,0.83470664119237,0.760480026302811,0.838597029227794,0.878275190896841,0.684330744632252,0.762751603460509,0.793618683654194
"cg12345742",0.729891507669285,0.814175682033443,0.841014641341467,0.802428096545744,0.713841233122364,0.789125430256943,0.765437048917402,0.822072636150323,0.818404307391091,0.648766328011611,0.734962692271776,0.757166378712206
"cg04747996",0.649097287584496,0.803532710514973,0.831807016390579,0.80929763960852,0.671016136984716,0.776391586688049,0.694278110445775,0.770450240328621,0.835206860586395,0.623320659062104,0.693867288893563,0.744961132081383
"cg02250581",0.67271818787475,0.793139879195906,0.839698461108792,0.783749649172046,0.651304073837675,0.776951443718158,0.704537582265327,0.794804803659171,0.816518909213332,0.630939993062782,0.669772162185843,0.730343231656769
"cg16316183",0.720907707209077,0.730477349874767,0.776517397713321,0.758311877308855,0.700652878221185,0.698950522620484,0.707626708014342,0.716523011460797,0.735514531164321,0.667244617829793,0.746515838742113,0.753818728846741
"cg13828440",0.643389199255121,0.802805612439377,0.857783272809642,0.831401126200729,0.672241637794331,0.776142436831958,0.679409697821504,0.788011540297381,0.835482207323363,0.595586718911116,0.663437412542313,0.762994961752063
"cg22294864",0.723805270209915,0.811746226377776,0.824842017853872,0.818126361655773,0.701426640761111,0.790076413324889,0.744491262001796,0.797220545334972,0.813823163138232,0.691648142267386,0.768676047751544,0.754452725309695
"cg11380366",0.628119800332779,0.673874441959977,0.722728149630075,0.711094701864501,0.65170568162337,0.684595114770826,0.645291373448249,0.699699541413934,0.691986270705865,0.603806443587511,0.633401381470638,0.694576276223942
"cg14318180",0.778942832519391,0.851140005755006,0.875490367148523,0.856056829511466,0.775656560914972,0.80693675959394,0.825619069659801,0.829222088010821,0.855784161490683,0.726141758061876,0.75874253310254,0.775891807345258
