"","MIX_1","MIX_2","MIX_3","MIX_4","MIX_5","MIX_6","MIX_7","MIX_8","MIX_9","MIX_10","MIX_11","MIX_12"
"cg08220243",0.599638454009944,-0.19939808500607,-0.148856538680608,-0.0662758508205998,0.786136172740931,-0.169594553124507,0.639182487823785,-0.0475841488980524,-0.167876874868708,0.659315434146529,0.952138612412689,0.528070356346422
"cg20062681",0.380041944897582,-0.628357560302914,-0.567872091062985,-0.374414479069666,0.661431275451797,-0.57281320176309,0.410292626807325,-0.456881945957264,-0.561798257691605,0.530938869699427,0.625180786750367,0.363628016728971
"cg14181409",0.310922738208917,-0.384019736265403,-0.56646348892735,-0.272398008858328,0.425789438698669,-0.300185069144558,0.28629325830671,-0.278208148732106,-0.514493081277671,0.343175199079778,0.512401806474667,0.256625218520176
"cg04185197",0.370777707623198,-0.642500618341225,-0.651406949281408,-0.369258358464013,0.588497508808133,-0.653385416172504,0.256846386534248,-0.474366340042969,-0.69401119674334,0.53685349420799,0.621113002954777,0.29796379032719
"cg24353653",-0.0285882456979467,-0.947089236925051,-0.938094898053783,-0.716590139996577,0.0495637586300698,-0.889253131764332,0.015701089004306,-0.667712835781008,-0.959621234207386,0.0968562924801993,0.223359958529336,-0.136994668328054
"cg09373725",0.799094830933464,-0.0089089814114266,0.193765039657832,0.150929292857508,0.797996086318354,0.00026548808741345,0.691654480079468,0.196703634351734,0.0771070348930465,0.850647742341466,0.933620307292693,0.699476320618753
"cg14249520",0.415748044628674,-0.0719039314821388,-0.177577056487288,-0.0554598496102224,0.600345224468311,-0.0993724464705944,0.42570914071041,-0.00465470967635635,-0.111322705032229,0.451363945573957,0.765249064582169,0.229188208188879
"cg11028738",0.426391271632072,-0.537274912795555,-0.424202251354539,-0.282909566426605,0.606579748998872,-0.478034376324408,0.408637242361443,-0.391891207721636,-0.507434488516351,0.547121678380347,0.693369405135226,0.266929676600858
"cg16107565",0.361312366241828,-0.490517818000239,-0.525167091296615,-0.31122313896959,0.672560142167111,-0.439660467395558,0.354253396960922,-0.376935143542513,-0.571222069501746,0.459473211974538,0.712119361531492,0.330437138676452
"cg17226676",0.390781948273153,-0.530824592304367,-0.49868695257071,-0.285526337881794,0.523468628105215,-0.474149284406435,0.325880296524513,-0.408647920525314,-0.519690290827554,0.317640542279556,0.665493059322641,0.248912228542539
"cg09561072",0.548788605554148,-0.105177751517744,-0.0391723144345371,0.0553417855463108,0.725082477756538,-0.117472476666862,0.629108488171927,-0.0643565586465487,-0.149228076807189,0.717764772182729,0.825633602311956,0.562527601514218
"cg21762695",0.0221094429690751,-0.797983067455482,-0.890547983483764,-0.573132882749661,0.139494790663558,-0.789518225806579,-0.0724647162061611,-0.555306939545281,-0.861046588324111,0.257262673998109,0.261777933095555,0.00517389599188682
"cg04453169",0.291820513512243,-0.441349108855744,-0.56301698176694,-0.27911700843925,0.547387740564942,-0.460003660697578,0.35569265024611,-0.233637987826383,-0.454828827498439,0.71619104419925,0.571207924480535,0.298681978224738
"cg13079571",0.342928700176036,-0.622704956733743,-0.587853848121608,-0.38573320376381,0.533630723927015,-0.566927350546819,0.293936612724286,-0.440054202708624,-0.593166575930634,0.459419541842083,0.608452750632538,0.196144595644314
"cg06494464",0.46897736013706,-0.292163256961641,-0.242088424054369,-0.093870106476654,0.70489999003295,-0.285843863919347,0.455541046675052,-0.164118866370492,-0.246217753356548,0.607747385265804,0.772191489466704,0.470795991451883
"cg05843639",0.741377857429646,-0.0734412957057694,-0.0746190453416585,0.121678945206833,0.876917198937161,-0.0765060512329891,0.852585496558093,0.215580254141922,-0.101289998423676,0.822487617488924,0.957236228118021,0.729089874474075
"cg20240944",0.743723939393885,-0.00666426822232677,0.16333178987419,0.225059413347221,0.899343266818153,0.0375094757477544,0.796723617032014,0.1650706841799,-0.0393639333094301,0.833626385296388,1.05083404669216,0.84998029126095
"cg25043129",0.17168718584897,-0.503336135584053,-0.471562940990995,-0.376014280812537,0.359473866836052,-0.468067470786684,0.207082636662564,-0.397007855971511,-0.484843584556462,0.231786209392857,0.60402284143168,0.0793040568085154
"cg17266935",0.379373961152954,-0.552431718735028,-0.66595060055359,-0.312005393427632,0.627312099381487,-0.542172330637644,0.433513336247201,-0.358773762203848,-0.540607544832784,0.449687454362354,0.62106947547483,0.350248064681356
"cg17500342",0.359791644826414,-0.722192162699777,-0.519318812182165,-0.370930328919417,0.528676819763945,-0.584502775391628,0.290271524739089,-0.436768840668272,-0.594733596355587,0.556376058615579,0.684079386532902,0.334771104603819
"cg22730522",0.31008505571783,-0.753629404939156,-0.839457479053895,-0.509767112391411,0.346252990754267,-0.68470520406978,0.170706900052664,-0.45668643584849,-0.764984825005032,0.353173348786252,0.437950539833363,0.0966036795490091
"cg20401041",0.384488075859961,-0.280398873110288,-0.260209124684781,-0.129820619590323,0.591366998505722,-0.251074464449096,0.387809731348255,-0.134248518165219,-0.251700638214346,0.449133981643774,0.702074924467192,0.365288052897661
"cg15410418",0.182342802256046,-0.604211840065589,-0.610096548078096,-0.466939870564435,0.365640010522754,-0.608671038678089,0.165426752411186,-0.370928054674461,-0.586450578247136,0.319400313458483,0.542870377656216,0.235547340026702
"cg11788604",0.450708800102597,-0.52132412959154,-0.618616673394693,-0.374329322849219,0.538373286277949,-0.514050810703619,0.307475367721761,-0.437253618374664,-0.568784184283339,0.57695818494496,0.625446460056932,0.214911283753066
"cg13610659",0.957112798113258,0.237687125240863,0.197730302996203,0.390237063490003,1.13182842811727,0.311446961403687,0.908551677869541,0.337540966009142,0.245255755413649,1.03726212550191,1.15834454399861,0.852847513775021
"cg08730245",0.333146666928443,-0.500445967814515,-0.50906228882087,-0.247108598651356,0.620664607672817,-0.448778444204479,0.336928703889044,-0.381324584415025,-0.51878123726383,0.452921728309534,0.70554581804312,0.30853307984826
"cg21603432",0.0561047676007463,-0.705972183857668,-0.679570736616577,-0.481199459858593,0.245377032284792,-0.623008882888255,0.107645538109297,-0.469733090524722,-0.64108921418018,0.177996174676025,0.446902262670488,0.0238640207826408
"cg16291589",0.389437371467198,-0.413387567873474,-0.338624646107803,-0.246716914154635,0.694610971026485,-0.389076153367432,0.450611959966006,-0.259036587942442,-0.38748627581359,0.488393086351458,0.760756209368744,0.324436203660357
"cg12916774",-0.182526164742174,-0.712092105765901,-0.753174108995898,-0.58782904336239,-0.059487025035143,-0.774368857116496,-0.174651627054119,-0.667143985433729,-0.773171844975276,-0.0201606932310338,0.153800893891628,-0.138100281044986
"cg22736056",0.356155873489768,-0.465649406236125,-0.405849624757039,-0.3000680701473,0.418579691265376,-0.43134756981922,0.241463742807918,-0.369850508871655,-0.432230464987381,0.315688512546237,0.617762371444763,0.346413557174418
"cg15251256",0.531474198828973,-0.132713741092893,-0.0972787108373033,-0.0154734183137193,0.753913641863764,-0.210227274341067,0.602210715082856,-0.054909153050332,-0.0707193226898905,0.673970322657906,0.834585933670427,0.614038035531034
"cg13740036",0.365353374862714,-0.415172335678103,-0.325533717187044,-0.295122965680783,0.445276568941857,-0.375912987120602,0.291461475924661,-0.232016147830516,-0.345531773767084,0.470099904037779,0.584123675974983,0.336445862935531
"cg12591090",0.476758714102827,-0.161320726241788,-0.188778480601837,0.0033577386807264,0.599950667358931,-0.233435323778024,0.495239389463041,-0.0823884674140771,-0.12815517232544,0.550169348903172,0.853686859861427,0.489968519525903
"cg24568311",0.407943005552796,-0.25377997016258,-0.17596119875889,0.0154335696346619,0.627787524551968,-0.177495277865578,0.409680059828269,-0.0684655831323802,-0.174263752009702,0.42315028670048,0.67678873827564,0.351202782840325
"cg25758699",0.614288936619214,-0.25493654805042,-0.00525136466325654,0.0466625160368152,0.847450331990065,-0.246304458266683,0.58875476225687,0.151596515359659,-0.122811171836637,0.554696281295365,0.878209124684516,0.612304376711427
"cg05722458",-0.104458829095772,-0.764287014583012,-0.830823359390407,-0.608551770028882,0.1193455685715,-0.780840702487758,-0.0469127290909706,-0.635095008607157,-0.842584755942092,0.0336981609103851,0.200498538525134,-0.110072017784474
"cg09938516",-0.0654674811441135,-0.764728880213013,-0.746535765027571,-0.478643054105547,0.231530579126261,-0.665973362451261,-0.00211451412090413,-0.585399715923914,-0.810979452408013,-0.0390874323904135,0.227056134101978,-0.0536763785197364
"cg09482891",0.0591098706046908,-0.693517344281269,-0.780012575869223,-0.491784518842188,0.137860209520563,-0.704441075896446,0.0363137570282578,-0.527753594976493,-0.686067414728988,0.139795143652503,0.339245629703639,0.00629942406832807
"cg06078093",-0.474451496714572,0.303869708263605,0.359049814222178,0.444705196871128,-0.698462076555423,0.0770484076506554,-0.485834104304786,0.317835106499723,0.46790410279823,-0.599687309276,-0.781293923335356,-0.318863103266232
"cg07327489",-0.891279444304255,-0.284656783575618,-0.159461964594721,-0.188581173998545,-1.03672083669574,-0.329688744424513,-0.85295138018389,-0.263374583716092,-0.125784167971346,-0.916836684955702,-1.10641418373049,-0.759359703519346
"cg16087015",0.310366353896412,-0.586535882329951,-0.58371790078895,-0.377690122738061,0.561194840760741,-0.521734815163619,0.478079312438715,-0.285081942451613,-0.554026807749714,0.580801100978097,0.667539297902417,0.192775015758793
"cg07496207",0.202481031917721,-0.756388877708642,-0.766553995729791,-0.519919066402093,0.344407791263719,-0.712024454122707,0.146872977657967,-0.538678383279494,-0.749981307547432,0.344854913672342,0.487116280752518,0.150259689102405
"cg12500857",0.770003546656394,1.02357622600859,1.08932954003435,1.14020845280419,0.711975283083141,1.07555323153931,0.88246438152771,0.973259393705109,1.13396045704079,0.712852036910223,0.911696492021698,0.798137864157381
"cg14047092",0.515402361339139,0.889896222454031,1.00667094842889,0.916766286572205,0.413986956030414,0.78295975642025,0.572679694028803,0.749042886348545,0.92805920559445,0.372099284376015,0.503864592743233,0.624209253062798
"cg15034150",0.505688239988693,0.875724747994366,0.986522819415789,0.952557676695451,0.581404571067724,0.818706879140468,0.657385772512286,0.764276310238174,0.909077314764475,0.313809197564233,0.512206612100074,0.623002145283965
"cg19688999",0.637094674851991,0.980134237056166,1.05922221832912,1.02116267157904,0.515989537564682,0.997631833298296,0.745719853509077,0.899267013366554,1.06747877686498,0.567493251299594,0.722179593636504,0.853989177106015
"cg12141898",0.459748472800632,0.808667135824773,1.02270587986537,0.913159267282917,0.534947309411306,0.828080118526637,0.603593089522509,0.716142574643556,0.861450031859271,0.34528774992826,0.415270536956583,0.559931089259848
"cg22015486",0.531891356457694,0.831659301825777,0.962526621466146,0.877099870650497,0.477751430041254,0.741860425563459,0.554694842314292,0.832929445723632,0.859203435951922,0.35475716676595,0.525401599813186,0.66999617651129
"cg15705930",0.760497647902749,0.900684997275718,1.0320039357554,0.966980145324565,0.587902848723518,0.830249488082054,0.847036887911759,0.893487619126003,1.01833494904675,0.635303624393378,0.733778826109465,0.838339571966514
"cg19678940",0.580160454467549,0.878747812470608,0.933954415429168,0.974702266581328,0.620563924486325,0.826120856341468,0.726595106700961,0.852491255073667,0.930088922858188,0.51241536758034,0.599428463783209,0.746966728138124
"cg25846372",0.577389917412838,0.675470846173984,0.891895612214345,0.829350788351909,0.651057953878709,0.673726445128577,0.745627999227671,0.760562927589672,0.780018536200221,0.517207747818866,0.633738998985578,0.678367207734507
"cg13620110",0.760438369989406,0.920012592257723,1.04229732315832,1.00733783761073,0.76381935376515,0.983969392528126,0.815586839754854,0.922330305479828,1.00552324993282,0.604702107888609,0.818883267871406,0.840593432996975
"cg18999855",0.0437326988479777,0.788017860832095,0.884489448605815,0.805477082825761,0.239450254283014,0.692098250786215,0.36516356945579,0.669041474909335,0.825284294327585,0.208103483945397,0.259960932175411,0.422004872661147
"cg07543798",0.838483556246809,1.01937645778326,1.09690984966247,1.1259701448933,0.86376319601044,1.0029683665169,0.893206564334018,0.988860294585353,1.05985661276707,0.744543057626278,0.81943661189225,0.829810575289107
"cg07593542",0.573369658894064,0.951607352174757,1.06679428176468,0.980502667401587,0.682804925760594,0.887225082227847,0.710388556555422,0.792999320569404,0.968373483467911,0.473524955181817,0.566063671645147,0.704320928222747
"cg00948513",0.509082512989548,0.844474846371352,1.00216584869003,0.897261405638189,0.501250600875629,0.811169026655072,0.458809000267833,0.792714578445666,0.869209860742453,0.380733643547019,0.545905500313558,0.695730830870653
"cg01214376",0.467817224935427,0.819273542326132,0.98267268894728,0.84706710334117,0.369546261934557,0.860261434873814,0.474606359865887,0.799987569398196,0.905604735777484,0.364655834116916,0.444062129667561,0.528413523240457
"cg15872094",0.706013889865284,0.896918364936618,0.951384282239753,0.970055763901839,0.6808092845946,0.7769326873486,0.758361741979317,0.907701065634341,0.897448534422152,0.506362688641104,0.743826001123614,0.733615063771933
"cg11790417",0.590688235242269,0.764232902782849,0.869236430414623,0.894284710107153,0.640783366846339,0.895262660556857,0.766916355590925,0.838272387332949,0.824319821253509,0.590299044294532,0.627413959565122,0.765146850376958
"cg04992852",0.744205333400779,0.993602338135756,1.03825655058226,1.0021970554725,0.810096069023601,0.951997247980719,0.898954915122268,0.914370260719061,0.977159349415369,0.819687108517263,0.795571954179259,0.875358877169491
"cg01291375",0.294523462708906,0.685941784354561,0.832573268526021,0.739684627126361,0.255594452184486,0.593892090410987,0.400415544698499,0.538368108230512,0.693480386641587,0.0647521166566846,0.264051688636824,0.365682203906872
"cg06588802",0.185236616205815,0.734980913533225,0.896939338681661,0.678582947689799,0.183369193852415,0.76223007327874,0.314893103223365,0.50721663955397,0.654432424027166,0.101654397425455,0.172160871422885,0.317833879356715
"cg15703314",0.636673238606369,0.923796647367509,1.04014696743532,0.912093370645915,0.557506691236838,0.831853200027371,0.696252147556269,0.830003061911408,0.907198314098017,0.49554418892006,0.670711397461062,0.719218419137136
"cg13050144",0.630373384584533,0.826307535636636,0.950797246531875,0.866579727802946,0.688499501798273,0.751150980684891,0.774322538582792,0.790874899525404,0.930396524998731,0.565401301948573,0.660593337285063,0.63443775762946
"cg03034148",0.643191849333773,0.808873981578294,0.950771654413374,0.999059796113764,0.662905539257298,0.722181531375816,0.766778700322137,0.788918260538958,0.850882022412548,0.535311478974052,0.569333947873026,0.574012289168248
"cg19261633",0.558168777818816,1.04246729777133,1.05195351766896,0.971792542811474,0.532108315561805,0.940570102917699,0.54874353762157,0.81799307387443,0.970233121410642,0.492558547319501,0.546676503151993,0.697005765454727
"cg25015416",0.258541999697515,0.427797230629008,0.658758647981634,0.600959200296022,0.248968076395838,0.479076179539569,0.332410353818873,0.444645152152763,0.588994954710128,0.163691836777313,0.281605484115722,0.387004607533603
"cg14563201",0.619818231755142,0.969610015170377,1.00665025161614,0.975266017182179,0.59758188688065,0.84077966740334,0.653674875352146,0.856936196201159,0.999603416675196,0.430047615083183,0.641456719129226,0.722656614078192
"cg12345742",0.563845707333268,0.780443197230305,0.865897169853153,0.776863588577053,0.508612129318337,0.708607595779255,0.668232141843353,0.808924256877061,0.8237808566385,0.325605749349697,0.560537321720086,0.6169088318961
