"","MIX_1","MIX_2","MIX_3","MIX_4","MIX_5","MIX_6","MIX_7","MIX_8","MIX_9","MIX_10","MIX_11","MIX_12"
"cg16291589",0.670502194051682,0.39712522576761,0.422583404619333,0.453879713306326,0.774419535628503,0.405403718956695,0.691333290247528,0.449684633027523,0.405945102120463,0.704198473282443,0.796943231441048,0.648368075741217
"cg12916774",0.475737868934467,0.295410721172387,0.281421527583961,0.337724627486091,0.517635006585687,0.274204317827732,0.478419296895047,0.310716400236827,0.27461192294079,0.531026361083431,0.590263548364304,0.49086571661749
"cg22736056",0.65916921898928,0.379329088367759,0.399692036955565,0.435712642796903,0.680425701213447,0.391009507829978,0.620114394661582,0.411950411950412,0.390708865445123,0.645389322641908,0.74825114431298,0.655851777330651
"cg15251256",0.718868401111392,0.49269993462628,0.504766227871085,0.532622466216216,0.794613208707416,0.466305120910384,0.742955513273534,0.519193857965451,0.513810198300283,0.767391007243406,0.822083639031548,0.746982937994174
"cg13740036",0.662301140928812,0.396517478813559,0.427041111754488,0.437396543733033,0.689516489409241,0.409886024257939,0.637139561707036,0.458885600308841,0.420231397940771,0.697969301172657,0.736796536796537,0.652457590256633
"cg12591090",0.700236751047168,0.482958718965771,0.47360883797054,0.539034828807556,0.742185924581569,0.458402344247675,0.706529768060275,0.509836635384081,0.494252212898034,0.725234450792282,0.828587863100374,0.704734937863772
"cg24568311",0.676803709979488,0.451474610096829,0.477973363136817,0.543146876022244,0.751664897210694,0.477450980392157,0.677395209580838,0.514577638943121,0.478551375631668,0.681982074791388,0.768350730688935,0.657482598607889
"cg25758699",0.74706837452643,0.451080773606371,0.536103267446551,0.553780918727915,0.82646420824295,0.45402016228178,0.738373508643779,0.589512916077625,0.496071945420715,0.726775956284153,0.836938154782021,0.746392594609311
"cg05722458",0.502321262766945,0.277637374539678,0.254980499631074,0.330668149899187,0.578530863048133,0.272000532942509,0.521916790490342,0.321629678701557,0.25097552323519,0.549366312346688,0.606164973308077,0.50040986660705
"cg09938516",0.515598548972189,0.277486910994764,0.283682008368201,0.374904507257448,0.616731965890758,0.311115019345762,0.537171423963877,0.338551859099804,0.261737722611981,0.524581450969971,0.615208333333333,0.519613640843682
"cg09482891",0.558019476710079,0.301735776277724,0.272282525607705,0.370429591727961,0.584835445982091,0.298016040523428,0.550256971943719,0.35818144583248,0.304272617194257,0.5854943273906,0.653410963418653,0.540036527924637
"cg06078093",0.376331811263318,0.641364797835563,0.66015466015466,0.689321926489227,0.300052002080083,0.564127885446241,0.372455819622182,0.646120278194463,0.697221589615122,0.333686665253339,0.271846202732761,0.429312581063554
"cg07327489",0.234394067398855,0.44096047528674,0.48359166221272,0.473676024574228,0.184868542011399,0.425626246951895,0.24744549300358,0.448207464002351,0.495059584406252,0.225691347011597,0.161136648558295,0.279315216487991
"cg16087015",0.643577027675572,0.338164973102212,0.339124548736462,0.409280876206946,0.728988837820092,0.360230953386847,0.700686439580365,0.440815700705305,0.349234923492349,0.735665137614679,0.765201122544434,0.603534968764285
"cg07496207",0.606840049537963,0.280326838466373,0.276865424887027,0.36084924993852,0.655168776371308,0.295433757827341,0.587904462785772,0.354461350256136,0.282508736435534,0.655321029948061,0.703763696998571,0.589057701632455
"cg12500857",0.800092123445417,0.886438382665893,0.908828620888632,0.926153846153846,0.780332409972299,0.904137529137529,0.838387149647599,0.869304556354916,0.924026286263824,0.780630961115187,0.848341232227488,0.809672386895476
"cg14047092",0.713395638629283,0.840917831047302,0.880681818181818,0.850067592478801,0.678861788617886,0.804503956177724,0.732899646034631,0.792954624985419,0.853913043478261,0.664598249801114,0.709466811751904,0.750446428571429
"cg15034150",0.710087797885684,0.83609217786433,0.873821001886397,0.862255232950709,0.735870630512904,0.816676522767593,0.76174365647365,0.798141891891892,0.847449353185257,0.644749380598437,0.712307425999654,0.750035385704175
"cg19688999",0.754834156669019,0.871645569620253,0.898576512455516,0.885616522057925,0.713595583160801,0.877603829732178,0.791823069899564,0.844108761329305,0.901388025688834,0.731133564887906,0.78380716934487,0.828690807799443
"cg12141898",0.694444444444444,0.813257801629895,0.88614201345969,0.848839334673734,0.720051060487038,0.819868286800853,0.743426237730171,0.78175145100717,0.831231368952075,0.655468418821535,0.679298872027915,0.728558506701751
"cg22015486",0.719010451117873,0.821087065928536,0.865649845854292,0.836560432952495,0.700574789466649,0.790508862206975,0.726775466284075,0.821519573778087,0.830466360856269,0.658692933083177,0.71680056710775,0.766037735849057
"cg15705930",0.79685518640629,0.844591611479029,0.889308176100629,0.867166354361857,0.738083416087388,0.820606997873574,0.826323422770123,0.842140769057792,0.884653629433212,0.754224270353303,0.787756925826631,0.823361823361823
"cg19678940",0.735446985446986,0.83712158808933,0.855920473134516,0.869795881665318,0.749205125734656,0.819201121233357,0.785310734463277,0.828180737217598,0.854604200323102,0.712378511160953,0.742008104457452,0.792247654126107
"cg25846372",0.734503565551289,0.767901963679315,0.8415986608077,0.820300973738566,0.759588915397321,0.767307962364836,0.791791791791792,0.79687741536559,0.803502415458937,0.714010406629408,0.753691486019478,0.768888229182129
"cg13620110",0.796835001163603,0.851173020527859,0.892813267813268,0.880908906471901,0.797986289631534,0.872951512079743,0.815614090764837,0.851962245404868,0.880291005291005,0.743803879310345,0.816736586442923,0.824129305368482
"cg18999855",0.552783260955389,0.806226335717291,0.839076723016905,0.812171528676975,0.619428764007077,0.773563907199726,0.662236508623354,0.765712642025025,0.818916256157635,0.608754600038737,0.626413035004288,0.681592039800995
"cg07543798",0.823410852713178,0.885008282716731,0.911409858669424,0.921305434925648,0.832019044785002,0.879421019509125,0.842045064623127,0.87461695607763,0.898792535675082,0.791422348802144,0.816925010473398,0.820457539825129
"cg07593542",0.733134592028265,0.861931629605045,0.901154942252887,0.871771027071709,0.770399355506963,0.840008257638315,0.7797920997921,0.80792261630585,0.867640812165491,0.699135595407044,0.730646766169154,0.777725958399403
"cg00948513",0.711243611584327,0.825450999512433,0.879147747118407,0.843425814234017,0.708576698432216,0.814109742441209,0.69412453640445,0.807825656265478,0.833873736410452,0.667538411245505,0.723782530275702,0.774800868935554
"cg01214376",0.697192006071338,0.816869482223813,0.872509960159363,0.82633371169126,0.663728897715988,0.830826629357584,0.699503834009923,0.810302246266024,0.846266874827808,0.662063615205586,0.689102950030102,0.717826183596355
"cg15872094",0.778302443631212,0.84330900243309,0.861855670103093,0.868213660245184,0.769719802213327,0.802451625975078,0.796127870328681,0.84698071451154,0.843489535099092,0.71031746031746,0.791178177597214,0.78770116167537
"cg11790417",0.739031892504452,0.798127110838195,0.833882783882784,0.842412193505633,0.75609022556391,0.842745203998919,0.799040876912537,0.823338945732418,0.818587834963845,0.738899365678039,0.751537691317408,0.798438327157226
"cg04992852",0.791307347361159,0.876231710958495,0.891437308868501,0.879158373613875,0.813744380218369,0.86206439644892,0.844002486016159,0.849251700680272,0.870632564512446,0.81701030927835,0.808798646362098,0.835967591977686
"cg01291375",0.638182225708842,0.771467514766015,0.821398288753565,0.789767961979312,0.624926166568222,0.740122865355351,0.67424046819864,0.721215906724964,0.774034550413935,0.55994076744785,0.627806014400678,0.662413113393506
"cg06588802",0.600968002151116,0.788166259168704,0.843316144387148,0.768961692688337,0.600332109771019,0.797445109780439,0.645118470830291,0.710608246639836,0.76073798585284,0.572506687046236,0.596515465500038,0.646119860329224
"cg15703314",0.754690649713134,0.852461562354403,0.892081031307551,0.848476376852111,0.727732953646575,0.821153091907439,0.774978387056935,0.820523085134774,0.846809518172132,0.706633557999291,0.766281282013757,0.782798833819242
"cg13050144",0.752545431112257,0.819264689039056,0.861655773420479,0.832978126752664,0.772338465587577,0.793672470695345,0.801562821303722,0.807199211045365,0.85470894462849,0.730421216848674,0.762835892514395,0.753929426459873
"cg03034148",0.756910359080341,0.813328236493374,0.861647058823529,0.878090077886895,0.763623240707326,0.783807829181495,0.798994002708454,0.806532938726296,0.827632763276328,0.720175067061979,0.731760356638034,0.73335341970473
"cg19261633",0.727958406561218,0.892871147360991,0.896101383380091,0.868805066079295,0.719084329767149,0.858173238961914,0.724748935275251,0.81643345866979,0.86827405380757,0.705616890966234,0.724045071221033,0.775235008103728
"cg25015416",0.625929861849097,0.683564446465106,0.762211146352515,0.742529348986126,0.622669761173916,0.701025891548608,0.651083423618635,0.68930148013503,0.738455298684744,0.593631600161225,0.633783411408101,0.669673792246846
"cg14563201",0.748951203356149,0.868061874431301,0.880674770528405,0.869987849331713,0.741379310344828,0.824192721681189,0.760480026302811,0.829694323144105,0.878275190896841,0.684330744632252,0.756319514661274,0.783969603763344
"cg12345742",0.729891507669285,0.80364702051449,0.832745702952843,0.802428096545744,0.711083437110834,0.779185649202733,0.765437048917402,0.813345356176736,0.818404307391091,0.648766328011611,0.728764940239044,0.74796049806784
"cg04747996",0.649097287584496,0.793141680525857,0.823628608272989,0.80929763960852,0.668423787957532,0.76661220043573,0.694278110445775,0.762270993559682,0.835206860586395,0.623320659062104,0.688016083865872,0.735903646884672
"cg02250581",0.67271818787475,0.782883246002956,0.831442463533225,0.783749649172046,0.648787878787879,0.767165005537099,0.704537582265327,0.786367004198568,0.816518909213332,0.630939993062782,0.664124145186744,0.721463475754918
"cg16316183",0.720907707209077,0.721031048623316,0.768882602545969,0.758311877308855,0.697946033024567,0.69014657980456,0.707626708014342,0.708916266443934,0.735514531164321,0.667244617829793,0.740220661985958,0.744653550042772
"cg13828440",0.643389199255121,0.792423985051809,0.849349463592787,0.831401126200729,0.66964455426725,0.766366188857692,0.679409697821504,0.77964585941692,0.835482207323363,0.595586718911116,0.657842814863532,0.753718215256677
"cg22294864",0.723805270209915,0.801248981808308,0.816732090284593,0.818126361655773,0.698716806273391,0.780124653739612,0.744491262001796,0.788757099899766,0.813823163138232,0.691648142267386,0.762193999631879,0.74527983816588
"cg11380366",0.628119800332779,0.665160111549187,0.715622215622216,0.711094701864501,0.649187935034803,0.67597199189239,0.645291373448249,0.692271397565349,0.691986270705865,0.603806443587511,0.628060069944456,0.686131386861314
"cg14318180",0.778942832519391,0.840133333333333,0.866882460044507,0.856056829511466,0.772659952606635,0.796772628002912,0.825619069659801,0.820418908092022,0.855784161490683,0.726141758061876,0.752344251766217,0.766458256712026
