"","MIX_1","MIX_2","MIX_3","MIX_4","MIX_5","MIX_6","MIX_7","MIX_8","MIX_9","MIX_10","MIX_11","MIX_12"
"cg26390455",-0.428303198466555,-1.27728828858479,-1.16455257002275,-0.996901698129947,-0.302055743361125,-1.16641571681074,-0.4763845124147,-1.08572125626724,-1.24893687687135,-0.363290183057452,-0.243215909803597,-0.475244833129646
"cg09694051",-0.336189870390338,-0.913111078956777,-1.01750063380567,-0.709701358442451,-0.213213885407352,-0.919336198661339,-0.330059647533028,-0.82250978052659,-0.922412307614986,-0.22373434341478,-0.211597560317149,-0.348105911213631
"cg20203469",-0.338251799501012,-1.04618958059414,-0.955163203642892,-0.814132268263808,-0.272507274432546,-0.991491721072485,-0.404511206370653,-0.805324897007871,-1.01350466688064,-0.338175706262639,-0.192198747464788,-0.402221758894702
"cg11091478",-0.474315701726198,-1.1751571507787,-1.11210177862652,-0.919158874832096,-0.334967165273803,-1.11212487127036,-0.492207606241915,-0.961726009342579,-1.11272718480954,-0.29345812121968,-0.244892586455124,-0.50609035878357
"cg01044849",-0.314296430144211,-0.913040810261658,-0.904657744964208,-0.73755918775883,-0.247593042220982,-0.932157406227935,-0.326811934980162,-0.840341076422508,-1.04532984867285,-0.308291088759665,-0.174818927618955,-0.363101028967815
"cg24392753",-0.377268606213537,-1.01577862188455,-1.03576438500845,-0.795385536473094,-0.276970921187668,-1.01521777138155,-0.410619439870772,-0.927892993796981,-1.08915423344131,-0.313635373526199,-0.231268135932619,-0.392905592424757
"cg14863672",-0.446025630539076,-1.15465618581426,-1.09369827386568,-1.01900377218292,-0.355869762482208,-1.12719936723373,-0.514959346402824,-1.00648454759501,-1.09063111080425,-0.43007642948433,-0.288848143083901,-0.50581501393813
"cg14836884",-0.438025266783741,-0.960062811943451,-0.997524289503489,-0.814578852027131,-0.266219828105646,-1.04951062414273,-0.450439450053848,-0.84578979193671,-1.04291750646343,-0.305572143884551,-0.227017022910007,-0.440819955679217
"cg17540105",-0.429486114185671,-1.06150510889187,-1.05586112171545,-0.91114364133996,-0.313323833459105,-1.09742566993547,-0.485713827694765,-0.977480310948625,-1.15077134990365,-0.382924457944023,-0.268419482601337,-0.473881572369633
"cg19423170",-0.376973152313857,-0.955269301712004,-1.00733362440913,-0.786665058444386,-0.216360171751968,-0.910849292636493,-0.336379145531514,-0.777466225719831,-0.937843624459859,-0.269285462800214,-0.20408470457985,-0.374632067739277
"cg16275316",-0.579679808615177,-1.30529744110509,-1.29356387686816,-1.05899140241136,-0.409417342825688,-1.20739572617617,-0.537544431278938,-1.0916283839266,-1.24743530538758,-0.485860955248706,-0.313562948627605,-0.579964144225082
"cg18279004",-0.363469987071562,-1.11048064979192,-0.952644566656027,-0.857469254288188,-0.329704390681635,-0.968902252496979,-0.403123387301937,-0.877287854397647,-0.993663334558448,-0.355904652308005,-0.242074260494269,-0.398623281896767
"cg19983500",-0.279425590386048,-0.919669632339691,-0.925009182914036,-0.723482865719401,-0.24891146262527,-0.928030594447125,-0.271388200891954,-0.758165151415851,-0.917832950403707,-0.289052606195435,-0.183132422437411,-0.33616984774682
"cg13571698",-0.277210772584486,-1.06145631178002,-0.99751617179674,-0.667767185454589,-0.192934863965604,-0.911048255909305,-0.334306384036956,-0.891755742328599,-0.987629897459745,-0.293132635396357,-0.196693156726024,-0.385013055321207
"cg06230847",-0.281959206308011,-0.803013159058159,-0.760006742112267,-0.676332877329011,-0.179216147352463,-0.82658737252776,-0.319079784387813,-0.680573419454263,-0.737178725533878,-0.265101411369487,-0.140515503476177,-0.305303325681942
"cg22528063",-0.482737596921839,-1.00023502400738,-1.06471073699243,-0.899154306451348,-0.353600383484487,-1.01516200150582,-0.47805383061164,-0.897702681624982,-1.02398046840448,-0.408708219345348,-0.264923850396119,-0.475475961887666
"cg10650269",-0.606197401544994,-1.25314291326181,-1.21839939778834,-1.0992120607727,-0.498206399118828,-1.27411153989707,-0.609268099729292,-1.08755469464999,-1.21993372923276,-0.542789435746911,-0.383206276992067,-0.629841141439038
"cg09529591",-0.402041053756271,-0.917092817339254,-0.826870449156429,-0.794576621996034,-0.335694036233005,-0.857579557804533,-0.398609781845551,-0.776254779358906,-0.885335435340756,-0.362555392115627,-0.269951351473646,-0.442288229399189
"cg04036920",-0.409893249158457,-0.966230014136666,-0.877772197827248,-0.762965021157345,-0.277552276134784,-0.890040608219202,-0.375276483176709,-0.888000617150368,-0.8948256325277,-0.31654663341479,-0.227956576417502,-0.416576333533234
"cg11155735",-0.3151843951311,-0.88425790813894,-0.832110098112581,-0.692181196906551,-0.191083462891639,-0.899635953886362,-0.28358630025928,-0.667375162972509,-0.824119908236304,-0.24912585530275,-0.154251633842791,-0.31485541996084
"cg05568737",-0.386216210678192,-1.17697977106914,-1.12739717076308,-0.884665512928776,-0.343318868448149,-1.13664863228274,-0.399386062031782,-0.932548983445822,-1.15059044609468,-0.333441689601247,-0.249345923708234,-0.5115704235025
"cg13785123",-0.266117125316033,-0.804623729415704,-0.923627766622213,-0.640054797359982,-0.082922436971084,-0.786528817338604,-0.284606093403887,-0.704727756112472,-0.861750225829742,-0.197335667358337,-0.126332066522621,-0.32581753464428
"cg16509045",-0.606950556066434,-1.26010505081057,-1.27930377021955,-1.13768721400545,-0.497225940594419,-1.28858414685075,-0.572668257391119,-1.13510212994307,-1.26165427014169,-0.491764285081934,-0.450254066579339,-0.631605528577201
"cg15595478",-0.58033560290904,-1.28538112089873,-1.29255398677734,-1.06263962820929,-0.450696629813987,-1.25884691616011,-0.577899989430311,-1.17205352004816,-1.2484365114026,-0.52486046375937,-0.366393193407654,-0.581753030737988
"cg26065310",-0.364887045775972,-1.09444344469408,-1.08573423226757,-0.950223803935649,-0.24651279541371,-1.0156973029489,-0.422972741078905,-0.915845198340386,-1.02986555083297,-0.308751324363154,-0.245147604195053,-0.452216123975085
"cg04855678",-0.390048855797455,-0.972779363520492,-1.17689184572327,-0.888068637206611,-0.322199005478775,-0.850551466368669,-0.416859137773554,-0.904838543870909,-1.09995818389146,-0.275535143450823,-0.267183815345654,-0.467229927335268
"cg13996193",-0.353170712425672,-1.12341626603392,-1.18129189687633,-0.866918354908088,-0.251882610114374,-1.13662627011124,-0.408806634558918,-0.897348146535158,-1.1309449860403,-0.24672647009462,-0.238104485785435,-0.404790571826265
"cg07319315",-0.362403971199902,-1.03422127894618,-0.989820502219343,-0.770228404559066,-0.322260584347546,-0.996365225437937,-0.35579660782513,-0.798580367995719,-0.991680160957612,-0.313305426518354,-0.232118682476588,-0.401277935655389
"cg23588378",-0.504277135547241,-1.08696661220748,-1.1265074176667,-0.897685312027494,-0.37763030911472,-1.1306017039682,-0.445523164760743,-0.965558733210806,-1.09203303649951,-0.398819664244636,-0.345091652768121,-0.522663311251534
"cg15891546",-0.526463580618522,-1.07252540647549,-1.15950065834312,-0.933217528068224,-0.385890014974693,-1.11856740262469,-0.505402215920692,-0.859936965505696,-1.13402816885046,-0.366274537680692,-0.356656384004063,-0.531874215996538
"cg26306976",-0.304119629017544,-0.709257040252822,-0.631881504359458,-0.587900501774004,-0.248218972447902,-0.684571185773053,-0.349158846002782,-0.606225138852068,-0.678938057625004,-0.321837439287935,-0.244559953392293,-0.322317811389567
"cg12688686",-0.48353595028766,-1.19367973739993,-1.10266908936372,-1.06316553967236,-0.43545188248863,-1.11064199208134,-0.467983101171399,-0.907378016903581,-1.16755109002609,-0.377409137049325,-0.326984944350302,-0.512572349100932
"cg27420834",-0.241704405198617,-0.675826564727999,-0.564124652256891,-0.535170584208248,-0.168560702315722,-0.677250337544906,-0.242389301806265,-0.556007318245434,-0.676993735025806,-0.251968105236928,-0.121935391145296,-0.25806182439007
"cg26262442",-0.245019528208978,-0.588200217621214,-0.612060352335705,-0.513663919626615,-0.128435007859719,-0.53983013804455,-0.197809182788721,-0.558037635650572,-0.523821348088935,-0.177420031141577,-0.100303614868852,-0.197227905734376
"cg06398054",-0.453822591895556,-1.09852098531265,-1.22029844028866,-0.971917374141803,-0.332360849779548,-1.08671046641628,-0.424417785214112,-0.979277394781499,-1.11699530066699,-0.348031064529084,-0.280368243989242,-0.497071165529164
"cg21090866",-0.258017211818526,-0.780495730916073,-1.04893152031335,-0.67734093345569,-0.226448282214825,-0.824296846390076,-0.343440905937306,-0.783286492536535,-0.949567717955185,-0.238821364033439,-0.173964447178061,-0.404149689333503
"cg25757820",-0.329141676867482,-0.944298914624271,-0.968975540712317,-0.868490176889889,-0.258331428352228,-0.997877236942834,-0.375309490214358,-0.842986277385252,-1.02011160134639,-0.31032695651689,-0.218859221489145,-0.387232121670221
"cg18497973",-0.471906908650632,-1.21464597988238,-1.11311082573602,-0.976655931623847,-0.412969833762232,-1.17902298162639,-0.4904387405097,-0.950389747728245,-1.23033260345468,-0.407114540696802,-0.251543497117093,-0.460662616852597
"cg22523050",-0.58401307551848,-1.1136193915939,-1.15241631741153,-0.986167700880542,-0.52459007535555,-1.20016120156261,-0.643015675458371,-1.01836766698837,-1.17169529888026,-0.522663986701925,-0.436399068969475,-0.573473870250968
"cg14861383",-0.40944386215748,-1.06252536116113,-1.02682838560918,-0.890022143441811,-0.357586301119779,-1.07226777267852,-0.435619910593576,-0.907810269350904,-1.06227262907988,-0.373832493727446,-0.258335482039789,-0.442546261119404
"cg16023546",-0.485375104715616,-1.12433266838073,-1.26501904214249,-0.953123155351581,-0.392964320288264,-1.14645849484863,-0.513031608391455,-1.00670915448292,-1.18514337166391,-0.429373586096154,-0.306515579369041,-0.519727005022496
"cg08220243",-0.298298750366393,-0.755038194521474,-0.71907438670596,-0.662960839501339,-0.216185830506499,-0.733674790215548,-0.280315808523358,-0.650685265325439,-0.732457345057079,-0.271282952747446,-0.148369467311772,-0.331690626407759
"cg20062681",-0.404511250875952,-1.12724664764559,-1.06560213506066,-0.890632014430186,-0.270338379327094,-1.07049781964367,-0.389192527423971,-0.961511519103328,-1.05961679651388,-0.330330579183524,-0.286646270364419,-0.412922408659134
"cg14181409",-0.440419216485616,-0.898633728470797,-1.06421086195078,-0.809378080253922,-0.3814350238075,-0.83086377048055,-0.453532527199861,-0.81383262188303,-1.01418778037459,-0.423503238000034,-0.339152374293975,-0.469560268564564
"cg04185197",-0.409249919330727,-1.14222589638143,-1.15177525640757,-0.886362943628102,-0.303424118818424,-1.15390900254341,-0.469439830250765,-0.977206998080932,-1.19876104171812,-0.327532105858477,-0.288492938095236,-0.447297422408377
"cg24353653",-0.638362408191236,-1.53530593903231,-1.52118655927202,-1.22458697027007,-0.589203745120918,-1.44781210594895,-0.610207802030142,-1.16949828523642,-1.55531719745124,-0.560588787282438,-0.487842249726896,-0.710817996820103
"cg09373725",-0.210723189276207,-0.625754398721695,-0.504392874179533,-0.52884412926867,-0.211185202138846,-0.619930437956808,-0.256942356190416,-0.502737194860756,-0.57243891800222,-0.189282141741579,-0.15571074254616,-0.253504466552162
"cg14249520",-0.386454746987419,-0.666686732954096,-0.739352109536429,-0.655839188867347,-0.297974486510522,-0.685073318938435,-0.381475065235146,-0.623049565468266,-0.693179212848496,-0.368762916458668,-0.22505395871392,-0.484614904572796
"cg11028738",-0.381134964581552,-1.03580860749299,-0.932820033825365,-0.817451705014274,-0.295118653579167,-0.980531234830412,-0.3900247601882,-0.905239175699851,-1.00758266695949,-0.322692291235457,-0.256187592575761,-0.463964265612831
"cg16107565",-0.414114756282294,-0.991928146079775,-1.02425964948969,-0.83952847813556,-0.265384762988307,-0.946289194756688,-0.417758275404336,-0.892725679616777,-1.0689186975928,-0.364778096029511,-0.247972412968079,-0.430150029012095
"cg17226676",-0.399045685207507,-1.0296394193814,-0.999457191619859,-0.819471746081353,-0.333876313429254,-0.977010632619728,-0.432538584868997,-0.919447798426921,-1.01907913514573,-0.436872148009499,-0.268527576871482,-0.473769521033572
"cg09561072",-0.321908805610285,-0.689002867737056,-0.645209671149808,-0.585663449146099,-0.242331906039772,-0.697376368214872,-0.284866426598891,-0.661693400273697,-0.719334098030571,-0.245512072041754,-0.199628214262709,-0.315474505081164
"cg21762695",-0.606198889082748,-1.32364549018286,-1.44968945709401,-1.07081538866304,-0.535473482613823,-1.31287412459138,-0.667058744475647,-1.05325941213461,-1.40776757882663,-0.469213177856859,-0.466758089010728,-0.616828448478542
"cg04453169",-0.450574686273695,-0.947771605497525,-1.06081489445989,-0.814531228389923,-0.32256719606664,-0.964295831078396,-0.417014320085402,-0.780158557549576,-0.959684523782782,-0.246197314182533,-0.311430540371891,-0.446914989808755
"cg13079571",-0.423631444197261,-1.12132204200041,-1.08554943742977,-0.900067896367269,-0.329055971458347,-1.06466880328961,-0.449444594343447,-0.946634647481447,-1.09092065304909,-0.364804416919172,-0.294262283164888,-0.50305196047666
"cg06494464",-0.360127964624441,-0.824613552219027,-0.786456600788293,-0.681363043708022,-0.251127551688991,-0.819717141106862,-0.366708343663735,-0.729798924954547,-0.789548644347841,-0.294584702959043,-0.222097649634832,-0.359240615304561
"cg05843639",-0.235286303665335,-0.667706915098861,-0.668489164658674,-0.545890918515124,-0.178530874751557,-0.669743772175785,-0.188485118721335,-0.49216649200732,-0.686369582218712,-0.200937032379924,-0.146358026078113,-0.240594627257499
"cg20240944",-0.234276008230382,-0.624326315662593,-0.521702905099042,-0.486900114398144,-0.169443167905715,-0.596630208091275,-0.211720531648736,-0.520705732365697,-0.645334070286407,-0.196310676098072,-0.110127211110341,-0.189556820036094
"cg25043129",-0.516920549033487,-1.00376753725835,-0.974673786872668,-0.891960302294335,-0.41506242835681,-0.971524167964365,-0.49691124205503,-0.909556395334353,-0.986731677570853,-0.483179632310113,-0.296288903420006,-0.57111367745225
"cg17266935",-0.404852175205126,-1.05045637914878,-1.16756768521642,-0.840145393596718,-0.285680069781108,-1.0405181253384,-0.377590897141358,-0.877737904679088,-1.03901096336366,-0.36958871356338,-0.2885127168879,-0.419831564499536
"cg17500342",-0.4148985624443,-1.23109921397267,-1.01872872290175,-0.887745275549651,-0.331402929885922,-1.0821762508186,-0.451402726112097,-0.943755809493824,-1.09251045021752,-0.31835030245836,-0.260283098263667,-0.427883579243751
"cg22730522",-0.440862404875638,-1.26845269335068,-1.37816580852525,-1.00976060853156,-0.421903834451325,-1.18830789058833,-0.517480449842588,-0.96133739791531,-1.28229564714132,-0.418316920012293,-0.375389198443247,-0.56073947920885
"cg20401041",-0.402244999297816,-0.815517380223235,-0.800097042454284,-0.705857420868278,-0.302101502356301,-0.793197629388957,-0.400555253158909,-0.708916232678176,-0.793669062037286,-0.369861490003138,-0.252364927364531,-0.412068516337615
"cg15410418",-0.510854617256955,-1.10218071527914,-1.10823203855924,-0.970510248133684,-0.411887569400419,-1.10676280400775,-0.520501666855991,-0.887743393977945,-1.08413552231807,-0.435945046904707,-0.324693262301633,-0.481105429356214
"cg11788604",-0.369085543352227,-1.02062177890419,-1.11705880035154,-0.890561360118129,-0.326814287194162,-1.01377263985961,-0.44224435961146,-0.944180080910142,-1.06650404101516,-0.308760601912875,-0.286525780166465,-0.492539204616128
"cg13610659",-0.146406681905498,-0.479927289554423,-0.502159389082275,-0.399322257800947,-0.0798007557039932,-0.440141968288337,-0.165735433432421,-0.426437764691587,-0.475771195864065,-0.115300096192516,-0.0700689583456465,-0.188377396437513
"cg08730245",-0.428732478047529,-1.00108582382749,-1.00910202338814,-0.790216965326217,-0.288696706685168,-0.954319839087289,-0.426757173864218,-0.896382047080878,-1.01822185095231,-0.36799620288221,-0.250844894604582,-0.44168402021957
"cg21603432",-0.585196892393061,-1.21235897177178,-1.18258692745532,-0.983408568344214,-0.475704740594182,-1.12163970168128,-0.554173752531615,-0.973023749557525,-1.14072092575383,-0.51332458383363,-0.370962137773915,-0.60510406391158
"cg16291589",-0.399728304003741,-0.923503617887463,-0.861368444284145,-0.789923064710368,-0.255641516544955,-0.902871871457486,-0.369133241183542,-0.799208757398137,-0.901537344975035,-0.350695040280515,-0.226971830531694,-0.433296725771929
"cg12916774",-0.74288827195501,-1.21938861579807,-1.26790163550812,-1.08552442713658,-0.658484905575298,-1.29388176497669,-0.737267740840124,-1.16887467917792,-1.29239636728718,-0.632943614747515,-0.527186149676719,-0.711584678170124
"cg22736056",-0.416774995971514,-0.969351143621246,-0.917060936016318,-0.830772329073161,-0.385036645491523,-0.939023402591706,-0.477851310443738,-0.886852296220038,-0.939792585995745,-0.437901543284968,-0.290016602931447,-0.421820464759493
"cg15251256",-0.330076968456333,-0.707854942116864,-0.683659871991815,-0.629942424336078,-0.229899812649672,-0.762915093220049,-0.29711911052054,-0.655477943466831,-0.665901345728945,-0.264758819711486,-0.195913138455551,-0.29171293481409
"cg13740036",-0.412034930815936,-0.92503515612082,-0.850874989932703,-0.826915072615607,-0.37176466701046,-0.891876147544842,-0.450766555245404,-0.778954336786156,-0.866949771942536,-0.359580158314961,-0.305443494382519,-0.427009137672881
"cg12591090",-0.356336785339128,-0.727824096961931,-0.747373534331097,-0.617975092707036,-0.298155494990373,-0.780007999616335,-0.347389943194199,-0.673664927354376,-0.70470933965659,-0.321260296000487,-0.188032396923333,-0.349933521527378
"cg24568311",-0.390373989056968,-0.795236142264837,-0.738200273698608,-0.610375505711951,-0.285464669759661,-0.739293783195727,-0.389500410396665,-0.664408833356653,-0.736991705761409,-0.382751904781172,-0.263508969496755,-0.419336981276054
"cg25758699",-0.291598565874237,-0.796108856610274,-0.623428473321945,-0.590986124006953,-0.190598667869948,-0.789613671614607,-0.303305473138353,-0.528458649019758,-0.701034311524684,-0.319137024619667,-0.178005100371917,-0.292503550975564
"cg05722458",-0.688515398309907,-1.28143942490297,-1.36656820878285,-1.10663997479322,-0.547263383645055,-1.3019512533406,-0.650247108996772,-1.13435446141551,-1.38239986159672,-0.598989824371146,-0.500603096779906,-0.692327783143619
"cg09938516",-0.662426822172056,-1.28198151449451,-1.25990135698516,-0.981083932753331,-0.483320764550232,-1.16759259805116,-0.621438010156198,-1.08307799570593,-1.34041233534787,-0.64515457060001,-0.48579431515206,-0.654669741944293
"cg09482891",-0.583361412711624,-1.19820355755469,-1.30091505467155,-0.993091888127058,-0.536424760238932,-1.21060796666554,-0.597369888153848,-1.02671558904306,-1.18983121234492,-0.535298784478745,-0.425549000925243,-0.616118497406707
"cg06078093",-0.977284047981789,-0.444156876553887,-0.415281137845821,-0.37204687980503,-1.20379947908068,-0.572474305942241,-0.987636853237779,-0.436769603375069,-0.360651999643708,-1.09755285430691,-1.30251880373216,-0.845569998186266
"cg07327489",-1.45075153133142,-0.818800032752005,-0.72651440147218,-0.747231683433955,-1.68811029021025,-0.85419367238657,-1.39656495151621,-0.802499064468944,-0.703077151119757,-1.48858693434464,-1.82550252517198,-1.27541432671306
"cg16087015",-0.440713557982024,-1.08422141647318,-1.08138783867415,-0.893353619744298,-0.31609685872295,-1.02100991604331,-0.355694796468289,-0.819128403117814,-1.05201045001636,-0.306980239853288,-0.267616574422298,-0.504951296851805
"cg07496207",-0.499490032469589,-1.27179907631772,-1.28422372158154,-1.01929499806233,-0.422862402689765,-1.21931063705482,-0.531190822540022,-1.03715596502951,-1.2640458034383,-0.422630041359361,-0.351312636842225,-0.529231134708722
"cg12500857",-0.223028403637187,-0.120543662182598,-0.0955987384558731,-0.0767149175808619,-0.248035283450554,-0.100773796159473,-0.176275292766125,-0.140061747504072,-0.0790147594076273,-0.247652761794943,-0.164472327635312,-0.211125573754781
"cg14047092",-0.337719119575777,-0.173261327650178,-0.127058878118905,-0.162439412096072,-0.387337723515608,-0.217529395000915,-0.310746495015887,-0.231989278422695,-0.15792591300283,-0.408572556527172,-0.343241560429034,-0.287087011440469
"cg15034150",-0.342366657597998,-0.179016411372423,-0.13487972763531,-0.148203958235259,-0.30670094946292,-0.202512195489288,-0.272145188720865,-0.225468887950208,-0.165524201766631,-0.438893594906004,-0.339245682670095,-0.287634892625866
"cg19688999",-0.281257213902947,-0.137372394556644,-0.106943420618331,-0.1214712414181,-0.337438887252307,-0.130560006160791,-0.233417308715906,-0.169473928554202,-0.103819452939812,-0.313159120617834,-0.243592246352506,-0.187908163502594
"cg12141898",-0.36464311358791,-0.206707120523882,-0.120878055149611,-0.163885351246044,-0.328433152143444,-0.19861157747817,-0.296485727512365,-0.246218426544636,-0.184847100553992,-0.422405155700977,-0.386694083278067,-0.316687345381874
"cg22015486",-0.329879385736867,-0.197126126518441,-0.144274787226389,-0.178456516152855,-0.355854153070238,-0.235078411507438,-0.319137698830528,-0.196599514913336,-0.185767855437542,-0.417497811974828,-0.332957626155783,-0.266523846944434
"cg15705930",-0.22708231506206,-0.168902068476881,-0.117311448757759,-0.142524447063882,-0.303698430840356,-0.197710971258068,-0.190769029107563,-0.171808094559376,-0.122559089754537,-0.282065514414048,-0.238565706474,-0.194359535353434
"cg19678940",-0.307276821148313,-0.177785952508379,-0.155577812373039,-0.139496713636295,-0.288742466825015,-0.199425656004768,-0.241675799443137,-0.188523866753088,-0.157116840826296,-0.339145892029219,-0.29839511342501,-0.232881241442809
"cg25846372",-0.308560428987491,-0.264093205441831,-0.172452028245561,-0.198083964922368,-0.274977892834365,-0.264867042731499,-0.233456810880899,-0.227054419592925,-0.218775087637418,-0.336857741637553,-0.282772164442399,-0.262809665707131
"cg13620110",-0.227107646513362,-0.161139856705516,-0.113377826563555,-0.126801056267141,-0.225663862592787,-0.135875266403541,-0.203813963868009,-0.160213066039752,-0.127502738344367,-0.295977881975937,-0.20243865172376,-0.193427837393071
"cg18999855",-0.592789287458578,-0.215390762351227,-0.175453130906921,-0.20804371891593,-0.478957574020983,-0.256746991567802,-0.412132523067136,-0.266948320584016,-0.199773451690871,-0.496340048082082,-0.467745325128237,-0.383323982230951
"cg07543798",-0.194299989367419,-0.122158275016047,-0.0927625831498275,-0.0819636636925875,-0.18389994805632,-0.128491520418366,-0.171921745241925,-0.133969252954076,-0.106703043472824,-0.233923510851397,-0.202207974781037,-0.197893118937729
"cg07593542",-0.31042597590447,-0.148579327467553,-0.10407806917409,-0.137228473187637,-0.260846255067934,-0.174343556671293,-0.248727933554337,-0.213288996946163,-0.141977460834382,-0.357910570715398,-0.313825156035612,-0.251381055415498
"cg00948513",-0.340740275537186,-0.191825375939245,-0.128802309962799,-0.170283330793969,-0.344496971042603,-0.20566010334298,-0.365103887305408,-0.213409015691824,-0.181673283276104,-0.404158345426293,-0.323264304264663,-0.25514922595334
"cg01214376",-0.360694431163137,-0.202275949363954,-0.136381209315283,-0.190756577739493,-0.409881499449667,-0.18533413482464,-0.357384003819538,-0.210347957378088,-0.166920514242137,-0.412393632185287,-0.372364599638293,-0.331527823368645
"cg15872094",-0.250640085318252,-0.170421837214729,-0.148667458412727,-0.141317442256105,-0.261728723589061,-0.220083704953609,-0.227995464922723,-0.16607735376104,-0.170207783594603,-0.342043281670669,-0.234232080452879,-0.238636497505163
"cg11790417",-0.30241420266683,-0.225487407452463,-0.181662433404168,-0.171485843545342,-0.279594563939761,-0.171090615778353,-0.22434317443371,-0.194387321372407,-0.200174575816269,-0.302593543655844,-0.2856339162665,-0.225097550180639
"cg04992852",-0.234068831232339,-0.132124712795816,-0.114920165106707,-0.12879022276667,-0.206108991512859,-0.148425305251572,-0.169599838873742,-0.163399669376158,-0.138535245885731,-0.202103565745993,-0.212205284914642,-0.17916543222577
"cg01291375",-0.449131416185746,-0.25946071465517,-0.196747160790842,-0.236016095678477,-0.470121769714891,-0.300939072302097,-0.394168453957085,-0.326816731982498,-0.256138767610997,-0.579924273261792,-0.465524054498035,-0.411865879317328
"cg06588802",-0.509213586877401,-0.238046222586491,-0.170413368286027,-0.262714125166771,-0.510272260614593,-0.226342274553402,-0.438321303346804,-0.341633990284058,-0.27346628283342,-0.557730863191852,-0.516650110705602,-0.43677025010508
