"","MIX_1","MIX_2","MIX_3","MIX_4","MIX_5","MIX_6","MIX_7","MIX_8","MIX_9","MIX_10","MIX_11","MIX_12"
"cg24392753",0.697042944738096,0.408203949411829,0.389120174020509,0.456244196719099,0.769205692702893,0.41012945686888,0.663159586687645,0.406002294564323,0.367894009798054,0.737053751816365,0.795162125864631,0.669548027426362
"cg14863672",0.650042922257297,0.36045055568173,0.371971155594519,0.371995062315388,0.714370698594411,0.369683284594856,0.593262476367821,0.375301691267824,0.367569432602796,0.651368267523028,0.751419147434235,0.592788217659693
"cg14836884",0.655640204506255,0.428769114015108,0.40136961591967,0.449093156964411,0.77659981813577,0.397989685871014,0.63613646852645,0.437563138925024,0.382750738437828,0.742959373784318,0.798585202731104,0.636430400138598
"cg17540105",0.661480047766953,0.392988132738054,0.383795120025685,0.411511199804729,0.744190279205502,0.380770901618617,0.612098802760705,0.385904297484963,0.349182466356225,0.685738051497528,0.766668161172124,0.613835570936879
"cg19423170",0.697261554870037,0.430533837379126,0.398031088779688,0.460155870410236,0.811238620646376,0.446846281797328,0.715473193283415,0.464647067265282,0.41710850226935,0.770134366770413,0.817188593247458,0.68267290976009
"cg16275316",0.562639645441618,0.312265786002804,0.318266435705224,0.35746148309712,0.677596878191114,0.343985076058565,0.577414103658131,0.346329599513595,0.323013743730842,0.610175221081487,0.733419285165671,0.545118053404894
"cg18279004",0.707228632865926,0.375543287085204,0.416007809877715,0.43159837202688,0.732582122664687,0.425780484572519,0.668380344280979,0.425259775789009,0.399092824901403,0.705434037505838,0.786964024878504,0.665236184992907
"cg19983500",0.765119859572645,0.443739890362262,0.424841227470032,0.486490828123275,0.788556843312661,0.44081717245587,0.762127234918401,0.47271285662917,0.423594909612963,0.75535209897727,0.833689598170314,0.711050665060225
"cg13571698",0.766886733948527,0.393026460236295,0.401396205351242,0.511241510920158,0.827938546169113,0.446678938949002,0.716876643128039,0.419884226242982,0.401076308307295,0.752162373481018,0.8229491857535,0.675046763511044
"cg06230847",0.763304760510556,0.487294013784843,0.479372523208277,0.507424271320208,0.83805675181571,0.478503416462834,0.728170211043475,0.506820729107651,0.486680293941064,0.773388143814553,0.869609172016079,0.734081250591463
"cg22528063",0.62513374185019,0.413603121994137,0.381047770502019,0.415895739427339,0.716046985709243,0.410208748691161,0.617447810883592,0.417938421508954,0.388877720805875,0.66729716441764,0.769286500781905,0.612702735714432
"cg10650269",0.546334950168072,0.329378794659367,0.336977405972119,0.344340466815492,0.617636596792388,0.322147728290097,0.52883387575578,0.34784023158685,0.330892586039944,0.570323093672593,0.681928013193416,0.516176107413932
"cg09529591",0.680212479865628,0.444796855113646,0.455659655962024,0.456486496878232,0.728529674748191,0.465677657563483,0.671549870749237,0.465189601912405,0.433188566331624,0.700710844289563,0.765710592832294,0.635486582193498
"cg04036920",0.675164859543543,0.426073984167101,0.440087145999543,0.470274553203499,0.768799981640878,0.453971691360937,0.687603522787283,0.421241464110895,0.4304629175636,0.734851775126791,0.797980978532487,0.652263573064475
"cg11155735",0.739665378870184,0.456809050272358,0.453996795004332,0.500629972647547,0.829330436032571,0.450691883336136,0.753328203444431,0.512737891031562,0.454957293971407,0.785160616783863,0.857804478355939,0.72689657510582
"cg05568737",0.691012593355548,0.353830977841715,0.361872557792667,0.421989436064067,0.723417786193778,0.366778622092873,0.670922073547357,0.404163415360078,0.349268937246683,0.722186017675696,0.781060926589985,0.588816171815421
"cg13785123",0.774778779511363,0.486894446604007,0.425395080888723,0.524479534412629,0.916395071014779,0.494943214453188,0.752591622777141,0.495834420994427,0.441187009851224,0.825103305259868,0.881799820798826,0.718744629629894
"cg16509045",0.545723252590707,0.327062106081476,0.322113654585075,0.330288264943777,0.61810446871377,0.318105880458791,0.553240256741092,0.331783927581932,0.318670415060639,0.605901015638674,0.633506502388779,0.515126552335477
"cg15595478",0.562329988866236,0.318697662313817,0.318670415060639,0.356182561018547,0.649141122109872,0.32683139686891,0.550059787494008,0.318916505061664,0.322740255481944,0.582131628153786,0.69417201448604,0.54389654896875
"cg26065310",0.706065206944833,0.380964409645461,0.374701395168934,0.396807957941405,0.790279960172961,0.409900266334408,0.654810868478923,0.410647092909962,0.386815404339427,0.740537453931105,0.784399437554944,0.628792536345072
"cg04855678",0.688623271359174,0.423594909612963,0.348527399899503,0.420520652525823,0.737977252403213,0.468444897711712,0.65866843702992,0.41540200624422,0.364767718647487,0.76536986251205,0.767594488366004,0.618671283907929
"cg13996193",0.714063502956846,0.37154936744338,0.347061359686026,0.428066254107033,0.786451418758973,0.366800169378038,0.664548660918957,0.418034631932954,0.355213859641469,0.787219515166463,0.789883451707981,0.661226172783993
"cg07319315",0.707925103614302,0.402011514313407,0.404163415360078,0.46688285677586,0.737922669889113,0.417001185742392,0.701501282355911,0.455929161130403,0.399808720853136,0.737359230217135,0.794477987452817,0.663576731064177
"cg23588378",0.611101626655248,0.383425147122255,0.362326736851576,0.416745697449574,0.699573613284385,0.368707769277297,0.639574631327338,0.39080682046649,0.367073950757117,0.674667668882831,0.710018434612641,0.581398462143485
"cg15891546",0.59695031083247,0.388842779175833,0.35336649992211,0.403485983617668,0.693898839674154,0.37272735802274,0.599290598006162,0.431928059771815,0.354384831240406,0.697775113527723,0.701253620318274,0.575317503585753
"cg26306976",0.747575602268372,0.527712050435358,0.531854875689407,0.549144681184597,0.789057314586899,0.539444359350458,0.70620655277294,0.542366168789967,0.510714772937754,0.730939219842919,0.784935519745677,0.721227934568699
"cg12688686",0.624502040996748,0.348677886799539,0.369452641568745,0.355965150076822,0.659950840694058,0.375997171901653,0.624554424520889,0.414242193017343,0.345103724058648,0.689612875296534,0.723728247876144,0.588163275906424
"cg27420834",0.792553852551008,0.543363795941368,0.563270827666101,0.576855820746014,0.845874942354414,0.542395564360273,0.783249791597469,0.567370773118162,0.511726248745989,0.782944177375723,0.88558337465525,0.771140812749871
"cg26262442",0.79025668687449,0.586112717852978,0.540635814168539,0.588912708010111,0.877000722859627,0.609757136818409,0.816785590384616,0.566327164738463,0.582192897040065,0.840725710669999,0.904433846993942,0.820944092923502
"cg06398054",0.64446369205389,0.379697445327934,0.336698820422132,0.388780201544803,0.730772558860428,0.38501360278961,0.653785571502853,0.385345169839999,0.3594452259527,0.711142396997928,0.757754773304833,0.59827140868186
"cg21090866",0.780665291088218,0.496361875245544,0.385470296527523,0.506967403472411,0.804183766709109,0.479658196709392,0.710388146227,0.462329221520428,0.413111814987202,0.793110798561258,0.841235799567228,0.661606851190512
"cg25757820",0.729984987743937,0.43468358714463,0.410415537228461,0.427543605529511,0.781948565170773,0.416501189232062,0.687583909027588,0.438466547280494,0.390168655795364,0.739526063885875,0.80504996522194,0.673585570606422
"cg18497973",0.63236163889018,0.341917138491201,0.366380174217152,0.387112832921151,0.675164859543543,0.353460700566521,0.608697575512828,0.39722987659139,0.328637485123498,0.668465106178024,0.779400385802219,0.623145897637572
"cg22523050",0.559916386880361,0.374788773745081,0.355483521706637,0.383593203670788,0.59955631118514,0.34640854106819,0.507555100324468,0.371124812985932,0.344007279893864,0.583493675731731,0.643293403722675,0.548885430367555
"cg14861383",0.675570759712383,0.39264318449197,0.392114599510469,0.419690993896599,0.713088796970275,0.390139491004068,0.646016764518023,0.414094203632542,0.376584162366582,0.692092564604909,0.774343549146713,0.635288880208437
"cg16023546",0.623162081944706,0.370993523182819,0.325940212332488,0.395587749217443,0.689171713572408,0.36374551104459,0.594558855563987,0.375150526512737,0.34067241545255,0.651858508386982,0.738551456006457,0.583476647881898
"cg08220243",0.751834085264629,0.507662841130198,0.49572798098454,0.513448215611005,0.811360443035242,0.517470564868911,0.755737410747788,0.520750520160564,0.488743129368137,0.768703587964653,0.863009559928911,0.714512860629385
"cg20062681",0.678764864039891,0.370126477822068,0.380853303729382,0.419240869030237,0.773845435911792,0.390716356371894,0.677974031563141,0.392699648589138,0.37742446970286,0.724670640004326,0.753207898067323,0.655031374174691
"cg14181409",0.65400751091108,0.451098435972458,0.381144354702518,0.451120547102069,0.697021164254808,0.476949541706243,0.6340775881608,0.449863677627644,0.392114599510469,0.656378318720242,0.71452011921589,0.617170443263072
"cg04185197",0.675686766632939,0.365125187593931,0.355665835655418,0.421294966944295,0.751066703317478,0.361276344820584,0.623491500476457,0.38600099411002,0.336603874079464,0.726743101351927,0.751720321143998,0.632017310038354
"cg24353653",0.525186909179519,0.247822949654365,0.258515624714736,0.303435156113368,0.556981673933167,0.270362115772655,0.528227496847843,0.319905025275176,0.241761630751247,0.557606276458076,0.607602082491545,0.47113956976143
"cg09373725",0.815475619492835,0.566996019620195,0.592765749860401,0.580498661275168,0.81504537615027,0.570112382608537,0.772515637916459,0.596268968509672,0.558391659770084,0.831300790625008,0.856609156829915,0.77475276451323
"cg14249520",0.690817929246068,0.548182291592167,0.488042269984407,0.516812041540445,0.7547330261415,0.539206724831672,0.683500782736859,0.533974881514743,0.505156491245991,0.696018238566936,0.800064831836795,0.606510107623525
"cg11028738",0.694438551331889,0.401681176685099,0.42254999955906,0.447798331450618,0.756729720241189,0.421890475506391,0.677341871490159,0.415066599795673,0.394441808865991,0.730258375283844,0.775966835976641,0.62085418986155
"cg16107565",0.672334152883175,0.416272179841129,0.392887342030249,0.438716460560862,0.777217271603545,0.434419144502602,0.658141843014863,0.419485577361978,0.374262589839041,0.699041606263158,0.782096797277875,0.643577957021229
"cg17226676",0.682172897880221,0.40370067063138,0.400892076878944,0.446802947722007,0.729607555574678,0.423095392762639,0.648165327364339,0.409489879771543,0.390556584654325,0.646068451897451,0.766601296797218,0.613959694594244
"cg09561072",0.735016083968737,0.537114407428032,0.526328313717923,0.550218515047611,0.79311863036441,0.533499327102838,0.752335767209691,0.515434400569659,0.494115656470214,0.788130808194977,0.820547310823658,0.726424435974381
"cg21762695",0.546323694585187,0.306288973867478,0.275709928297207,0.353162939277746,0.592235817035654,0.310012949932786,0.49220111435513,0.35915392659083,0.278874457230133,0.622333817904629,0.622211320459321,0.523741126989055
"cg04453169",0.646800165620532,0.433440522032617,0.382523597377553,0.44911688656829,0.737713224013909,0.427757155920653,0.658578560365166,0.463443103054758,0.40954375974018,0.787673059729518,0.734899952371414,0.632219994798747
"cg13079571",0.665521051344807,0.372320689626147,0.374788773745081,0.415616495131211,0.733036434558733,0.392622411153335,0.636822366537754,0.398740823790249,0.367429950452451,0.699018420172152,0.747540919652573,0.594650832760326
"cg06494464",0.709410531108902,0.479139114252019,0.469197299766139,0.50500799711386,0.786964024878504,0.481709635271148,0.693370064094602,0.484364158382452,0.467553388363167,0.751111720461957,0.802375910400568,0.693881675473878
"cg05843639",0.797195814496496,0.547680651032544,0.516054133146535,0.57127916773026,0.838569300164184,0.54587452353265,0.824177471255413,0.602361203091147,0.507615458715083,0.82229476842174,0.864695820809253,0.785525505980557
"cg20240944",0.797927234776537,0.567797470096793,0.584109976162068,0.603488431711129,0.845250888310566,0.580118089463137,0.806337497863273,0.586456714989252,0.525266479048,0.82585655661152,0.895915247218468,0.82748327516221
"cg25043129",0.603022753922662,0.41219920996442,0.408728950159908,0.418787182169736,0.673720443870506,0.424757000002639,0.604794142070022,0.413425451124393,0.401346019610516,0.611910104058922,0.746100250415709,0.550276935742592
"cg17266935",0.678560328604664,0.396722784776012,0.351216914966092,0.438561692312094,0.763141021023624,0.401029336685976,0.686038611498756,0.425123625889514,0.384181548175104,0.695328297947001,0.751686048718934,0.650139757342704
"cg17500342",0.671797629466467,0.336869869288074,0.394477106680978,0.420677155315835,0.731475731413867,0.386931975586658,0.635587979200009,0.399653020192575,0.366987670542537,0.733526787836467,0.772881520733904,0.644964771267488
"cg22730522",0.653657398431094,0.324380810818645,0.295659367172185,0.375513559488492,0.668739264394301,0.350245778782354,0.591473799707906,0.39279038351693,0.312572922581346,0.660397857723396,0.687761003333912,0.557523896075179
"cg20401041",0.680060927437502,0.48284419132401,0.464624599311516,0.494720848181121,0.751957328499231,0.491945864744461,0.670163914779777,0.494183762564038,0.466124499799035,0.695101336060219,0.778753254379418,0.655821122666416
"cg15410418",0.606780715413595,0.378572235960391,0.367945207759873,0.389295603087354,0.675902769017976,0.377654443653399,0.589260788500184,0.421367232125781,0.369512662861448,0.646687300151397,0.725379037583002,0.608871816192576
"cg11788604",0.702956381657911,0.406440760224108,0.36499086935508,0.419360418854112,0.734535127510232,0.410852042424958,0.641740389118931,0.399441033228504,0.375150526512737,0.740524330521117,0.75331488854542,0.601443496861946
"cg13610659",0.864018861235352,0.645186116947683,0.593788261659286,0.655967079045849,0.919410214119693,0.665825682433375,0.842537267706863,0.641365385994933,0.608335211169624,0.892520531547122,0.930673332151293,0.828523247498238
"cg08730245",0.662050455701523,0.413264687451144,0.397593796130305,0.458166680035503,0.761035402918294,0.431531911795697,0.652452233091328,0.418273498972554,0.39097303104741,0.696561235026143,0.779905136126181,0.635850767155777
"cg21603432",0.559207029272853,0.342698811011233,0.346711162695108,0.384462094663742,0.632334258083649,0.371636823207682,0.565905695429587,0.387828636191732,0.352310263575423,0.590287358307265,0.690919068439772,0.530461754866075
"cg16291589",0.681692634110826,0.442247834611064,0.445186590865181,0.458271686691263,0.783895373840616,0.449568253781821,0.69181727443043,0.455582128722277,0.428447872361179,0.709159456220338,0.798640445975233,0.641667040447228
"cg12916774",0.466298782356225,0.340377201064925,0.325098650354683,0.348326412970769,0.512669967381227,0.316112946196759,0.451098435972458,0.320055131600106,0.309576473968619,0.511389777358293,0.581323583634397,0.470746885709114
"cg22736056",0.670389304594292,0.425068219619922,0.427297269371279,0.441992910945898,0.694485674356327,0.437229971108351,0.617587360423815,0.421669299665094,0.416221213772244,0.645115556796934,0.750645248352511,0.648799635364171
"cg15251256",0.729306172281003,0.528561402821853,0.510685135357974,0.528899913301546,0.801825635494822,0.504158298086144,0.743624939090488,0.518753295205921,0.51653930294433,0.773680864065025,0.823645665547896,0.744179596478135
"cg13740036",0.673798369900885,0.441620156657271,0.448196395279033,0.443986490253778,0.703524084767024,0.453482571542121,0.63595676314179,0.464171193182233,0.439812327793893,0.703076653081459,0.739366457344874,0.645573959620056
"cg12591090",0.711914712434265,0.519371479067576,0.48474974610999,0.534321789484644,0.754596843793117,0.497532028854543,0.707499853259095,0.509796880882117,0.500705761774048,0.731331426670451,0.829765967500723,0.700509196856669
"cg24568311",0.688400806128527,0.490277863044591,0.488599501705619,0.537933079401157,0.763304760510556,0.514975568931151,0.677678405671566,0.51440835593904,0.486750253842756,0.685847097549197,0.77036063901455,0.650605408370328
"cg25758699",0.75634180710011,0.489856151198907,0.535311932036688,0.547574148657182,0.829712446187835,0.493635723227954,0.739168794384304,0.582192897040065,0.502450594489433,0.732899373231638,0.837927132742032,0.743468494102441
"cg05722458",0.496255774739018,0.319815738518239,0.298988409331617,0.341697314110292,0.58471524705445,0.313813639310606,0.502707189758814,0.332010144475833,0.284806412566798,0.532660538027671,0.598856919326953,0.481108732623641
"cg09938516",0.511954349404103,0.319694325816487,0.327088938454283,0.385502266772492,0.627320372909561,0.356816344885857,0.521449749451639,0.34924228591933,0.295733150853463,0.503309784896056,0.609138185149441,0.502218230101761
"cg09482891",0.560365073161448,0.347285598545054,0.316408306450886,0.381222324564451,0.591542810599425,0.342897225440614,0.536713169989803,0.368355619537492,0.339582439429053,0.575188512532353,0.650921856582217,0.524192138715989
"cg06078093",0.354833616414514,0.666328664930014,0.642133950547375,0.673888237354384,0.274259965137475,0.592388128983281,0.33338707942866,0.63517104679435,0.677196817739139,0.298855568847284,0.244517401435124,0.403903450536423
"cg07327489",0.220274022593099,0.481180386493394,0.493017976739452,0.4765302846815,0.171522827181239,0.467018480011031,0.215815027875261,0.454206913851056,0.501550373431907,0.203655037865437,0.149215380734346,0.258134237990655
"cg16087015",0.653737216671109,0.384593474660664,0.37597636433495,0.418319817853565,0.742314702755608,0.407828257284985,0.701619536614339,0.44737580599759,0.379933773569961,0.742058266378072,0.767310543791383,0.593398375116755
"cg07496207",0.614390016419488,0.322967213860326,0.320769697846112,0.371868638519252,0.668235051129325,0.339852708853978,0.58197105889585,0.364240424098213,0.317834767963967,0.657057021542646,0.705297141374036,0.577035292777846
"cg12500857",0.806076457797573,0.903385367861721,0.900012079836429,0.918151126113804,0.78918354929447,0.912523753345966,0.834050583523007,0.868354362996679,0.921833697057593,0.786457439123491,0.849219705183757,0.809262710486706
"cg14047092",0.72393540546781,0.86053691820447,0.869911659599517,0.837279099089102,0.692850906233766,0.820289818882681,0.733919352589325,0.785121179460959,0.842937943444964,0.667400913120414,0.711471285569356,0.747850104818228
"cg15034150",0.720888216968853,0.855665873222213,0.862481635852607,0.849849416453953,0.748700890486837,0.83248112111299,0.761529119501274,0.790889251607618,0.835538723861062,0.644451866507317,0.714442193098322,0.747520368907453
"cg19688999",0.763827741788012,0.889875583804385,0.888841832934222,0.87498790398391,0.72730723220721,0.890443238485798,0.789818769326223,0.841319364383195,0.896326776262944,0.737486842499908,0.785782820105054,0.828935749342307
"cg12141898",0.706334486467091,0.833238289829782,0.875817628798729,0.835988235877562,0.733544945598925,0.835499494259686,0.744046822667273,0.773222067518929,0.817013605367235,0.657149564524728,0.679618833376788,0.725596628784887
"cg22015486",0.729451439752285,0.840848236202047,0.853383052359457,0.823091015442614,0.714398470056721,0.806147960771483,0.728119321485089,0.816420497301165,0.816147941207871,0.661065469368774,0.719431387919966,0.764652545592702
"cg15705930",0.80314454950249,0.864161868578352,0.879248493637438,0.855169886515358,0.750894159516294,0.836232808916903,0.822301644328686,0.839096626108692,0.877827139175969,0.760650667851683,0.7895458117488,0.823320774219123
"cg19678940",0.745216282337369,0.856734718087559,0.842649810465661,0.858107016446838,0.761006774743538,0.834961333402967,0.783759124970476,0.823756272616174,0.843742828188426,0.717849750365247,0.744438945282001,0.791526813392424
"cg25846372",0.744295212788894,0.788146059437461,0.827254373655872,0.805920370297475,0.770703241427795,0.783723046301377,0.789804405821362,0.78950068669727,0.785653981005464,0.719607342033288,0.75599474217196,0.767407674273078
"cg13620110",0.803129253937394,0.870690390639827,0.882891473998588,0.869805127027944,0.804691354193779,0.886422076975024,0.812322336571268,0.850081441382042,0.872735955740738,0.749980839732934,0.818445656334271,0.824167797652964
"cg18999855",0.554964607062785,0.826240024355631,0.824484215159369,0.797919792894679,0.630189744920697,0.789312735004406,0.662193496500339,0.755973936234816,0.803434991570709,0.602624332465056,0.621485909911041,0.676416308439493
"cg07543798",0.827446835018105,0.902100403577732,0.902891877916374,0.912983107699637,0.834543845588848,0.892110946992806,0.837499005244674,0.874257530614703,0.893399263724187,0.79675870804445,0.818642506989557,0.820371572069394
"cg07593542",0.742897805007331,0.880756950591734,0.891618100011026,0.860148998394334,0.780179530206329,0.855360257372507,0.778554612541869,0.801875020908312,0.85848735390592,0.704135557925851,0.733206468425748,0.776529009179992
"cg00948513",0.722031535594868,0.8451522852909,0.868176346421295,0.830325590334678,0.72260717595995,0.829823736318694,0.694577641573514,0.801757904036796,0.820024683921635,0.670910602217361,0.726440980103721,0.773545521106163
"cg01214376",0.708960250970767,0.836627266442223,0.861092346883727,0.812516576759146,0.677227753546252,0.846421008299461,0.700432882115956,0.804473664156714,0.834154783142393,0.664832778548457,0.689968177837322,0.714577918290023
"cg15872094",0.786031854313066,0.862832300054814,0.84910657356381,0.856282589536696,0.779599741151345,0.818207189246888,0.793962958342338,0.844508567604034,0.831175064057949,0.715883541595957,0.792942059837548,0.787048595944153
"cg11790417",0.748728696328649,0.818085281445855,0.818488467762247,0.829269432409247,0.767361721333403,0.858029683925124,0.796903244293754,0.818537493587006,0.803037844505562,0.74518982603662,0.753901211684285,0.797722242102584
"cg04992852",0.798122038178814,0.894297439720067,0.881476832599356,0.867951008164951,0.818478398545271,0.876305284957396,0.839275220488697,0.847013512005769,0.862072956210067,0.821353193777735,0.810413972536295,0.836375810496029
"cg01291375",0.647837015887784,0.791549954332091,0.804877825986185,0.774343549146713,0.635914004473566,0.757181800010827,0.674408004106372,0.709246113413712,0.753769802643697,0.545047362392845,0.623041123455997,0.656020512977224
"cg06588802",0.608013302560526,0.808402085734883,0.828942427324409,0.752954973431762,0.609183579246432,0.813089328253913,0.644451866507317,0.69884640595121,0.740173193266261,0.559638124713761,0.588270824904436,0.639010815913745
"cg15703314",0.763623076344805,0.871859816231304,0.882146620811927,0.835584304209777,0.740961102184676,0.836789990257507,0.773919442564289,0.815452055209849,0.834802635123594,0.711804033036514,0.768354813959165,0.781901917130892
"cg13050144",0.761686947765838,0.838912165577321,0.848888679718065,0.819445861139848,0.78193744742831,0.809322179567693,0.799202958402593,0.801042095169903,0.843843412124049,0.73668414481103,0.765128438933682,0.751713616668476
"cg03034148",0.765953675944516,0.8332908071495,0.848870520571983,0.866830060177246,0.774343549146713,0.799647460894145,0.796858932745383,0.800206360800339,0.813113764218877,0.726232782158685,0.734255623593527,0.730271692475787
"cg19261633",0.738190851218734,0.909219420455781,0.886310545420834,0.856991972020842,0.732539551622489,0.872477031068923,0.725827482302556,0.811119245321011,0.85921407154829,0.710611118871176,0.726672406330098,0.77396728099241
"cg25015416",0.634784540858298,0.706054610405583,0.740646894177005,0.725816222915089,0.633660304881349,0.719629309494316,0.650698108333946,0.676947730030372,0.716822443491867,0.584497337254118,0.62978161943979,0.663833058547056
"cg14563201",0.758295530542754,0.886564833881478,0.869899144862428,0.858300251228964,0.753881927469509,0.839854401957032,0.76033463116925,0.825375446651108,0.870487488103676,0.68810250567505,0.758516628572917,0.783232042255915
"cg12345742",0.739933837974453,0.823842389782439,0.81731847773961,0.787553902997658,0.724883885223619,0.795051544946597,0.764996468592484,0.807768245182077,0.802855212574735,0.649400501222874,0.731639274931707,0.745184724748473
"cg04747996",0.659616468158575,0.813095740494375,0.807264875062541,0.795196743616753,0.682519681533081,0.783106003042547,0.694784143172837,0.752414346159362,0.821519778940579,0.619972822827391,0.688888420354002,0.733053228490423
"cg02250581",0.684085040149563,0.802972922413312,0.815891820786325,0.767943745597303,0.661974246812655,0.783593105054535,0.705442327461441,0.777952414235385,0.800644045186771,0.628792536345072,0.662825240260577,0.718323711035719
"cg16316183",0.731303472315051,0.742213608682401,0.747647262340973,0.742518692317428,0.711617442560063,0.709226988133859,0.708781618183347,0.69697517025859,0.713947317922936,0.670511001862748,0.74272313156372,0.741907935316089
"cg13828440",0.653498152611948,0.812464261850074,0.835529955631379,0.817727784120919,0.683728843958687,0.782851336811214,0.67979885451591,0.770971666827679,0.8217911995187,0.586936008069742,0.655833685384878,0.751469408390519
"cg22294864",0.734035633479611,0.821357072764144,0.799647460894145,0.803745223659077,0.712416902824244,0.795998739701864,0.745174782093331,0.78072763595233,0.797555609805231,0.696060229381133,0.764506132658953,0.742392191097515
"cg11380366",0.637121825207389,0.689331521707769,0.693616664207696,0.694960137274904,0.662471904962798,0.696173357743379,0.644695429534334,0.679789343725653,0.671895898389232,0.596312389235351,0.623349147526665,0.681084877341155
"cg14318180",0.786721693053838,0.859736969376035,0.854740670296538,0.843461021817225,0.782273234169495,0.812322336571268,0.821596601856683,0.815380246277391,0.84510790485073,0.732302539844284,0.754726841111233,0.76500947972768
