"","Neu","NK","Bcell","CD4T","CD8T","Mono"
"cg25043129",0.328923950791291,0.834253905013594,0.847907345546754,0.848300744638953,0.838129624158504,0.766144625892047
"cg17266935",0.207692223704805,0.86265443050239,0.867626742803295,0.866294195636754,0.876929869454746,0.657632172171737
"cg17500342",0.298509198678096,0.88097417296919,0.884151429885585,0.893924079847387,0.886394731724446,0.755927347010854
"cg22730522",0.10848382502349,0.822856779794044,0.834632366589969,0.798499061998482,0.812084245829023,0.550849377058487
"cg20401041",0.382169976310907,0.805934238114459,0.814079273393566,0.829168799807655,0.834754594433737,0.800684755870043
"cg15410418",0.255692421826208,0.793403716160838,0.814993049264628,0.742876298176749,0.711321841174127,0.798057079314359
"cg11788604",0.204974544104451,0.886082080958775,0.850911238515789,0.861848934006039,0.839394093367589,0.641867281131507
"cg13610659",0.51274481215719,0.965966040086122,0.964458280208058,0.966395158327193,0.969106016453911,0.930725136898612
"cg08730245",0.338569972318887,0.854626416026609,0.862496868135903,0.86513599914389,0.871503428757619,0.759120916861308
"cg21603432",0.164390872492511,0.82317748137181,0.849265920962527,0.861430281820996,0.841221215297012,0.593882358724765
"cg16291589",0.354558006022112,0.875632001926921,0.874172394570714,0.877905025580114,0.874890106936565,0.777133596393469
"cg12916774",0.1373067188682,0.714836753535379,0.674898762794378,0.617396487348992,0.633700955083192,0.553119724360674
"cg22736056",0.324964429686041,0.809820531562801,0.783430661576463,0.746018692427589,0.763788181525333,0.886315681129907
"cg15251256",0.357990555102622,0.850346768948022,0.788292301428164,0.892495807823364,0.881898998958121,0.865214176377806
"cg13740036",0.357025447144749,0.819505484007322,0.83066347428398,0.81199623651429,0.792325577235991,0.818452258480999
"cg12591090",0.445420596920274,0.851667694625401,0.870198413307362,0.876381716309028,0.862628925193276,0.862283336724488
"cg24568311",0.385836317595954,0.840132488846231,0.817246963797271,0.810341926232676,0.790530519361576,0.84334533733367
"cg25758699",0.447779418875411,0.892862996070259,0.863637276600689,0.886171238367235,0.889374106162978,0.887220123416418
"cg05722458",0.101811997450543,0.725082141624449,0.767597245254432,0.793475790449929,0.736100129108628,0.500520158978763
"cg09938516",0.123667280286663,0.760410861584216,0.636160330103865,0.773541099532176,0.757182943477539,0.551569709229217
"cg09482891",0.144713158127032,0.785027844540147,0.745600163971333,0.69580426544465,0.657644226646057,0.589412514941256
"cg06078093",0.783349754258534,0.280672830514312,0.289196848282214,0.177530342968984,0.26522091314944,0.176984080837983
"cg07327489",0.608577185908405,0.0818880952504019,0.0555444419876604,0.190321503754397,0.154755887752889,0.0963265616091617
"cg16087015",0.126580428991859,0.866900288248992,0.873714184852429,0.89938413757086,0.905165980974517,0.554920133799548
"cg07496207",0.186114082041245,0.812437446212739,0.827866939779917,0.84400356538169,0.842983418615519,0.59901647194731
"cg12500857",0.929451961728453,0.174952109664052,0.837466519279223,0.913758585909668,0.907043340159032,0.920351447541485
"cg14047092",0.875565238672615,0.143664189344627,0.884149667206448,0.848007161484756,0.789939822091443,0.883502291190682
"cg15034150",0.850348345762756,0.244306205656416,0.828667756857509,0.85567991950608,0.863588832060197,0.863035139245019
"cg19688999",0.935262462461105,0.218003632673194,0.910179708705782,0.900653338950454,0.819355221760592,0.919583988681442
"cg12141898",0.863102816207503,0.23638487043611,0.867035593482308,0.837163494485658,0.843127236951926,0.809684589845142
"cg22015486",0.871041676171262,0.215910455104199,0.823179047765514,0.834948654605849,0.786453883685873,0.843035303788629
"cg15705930",0.887987228309905,0.27084763226936,0.885743314155896,0.874142752342939,0.814190722698969,0.867648902581379
"cg19678940",0.86629619102832,0.29302922086995,0.863930442235196,0.863047276690785,0.845401493367804,0.868987241830508
"cg25846372",0.817225464718044,0.278491134033087,0.852424359961245,0.857407934336053,0.861024234697434,0.828029018515793
"cg13620110",0.916173136041654,0.310315462024337,0.910455632032226,0.881399151545461,0.878729397434489,0.889211712686385
"cg18999855",0.846921384868274,0.161913698816376,0.755350313509204,0.805091783567107,0.750751555801059,0.844268461030879
"cg07543798",0.905984506848559,0.359910294635373,0.904257812595254,0.907620309885881,0.898818529971278,0.911800665288647
"cg07593542",0.90301153200707,0.340930219002536,0.869287852777003,0.877016319891715,0.87007308780072,0.895818117537039
"cg00948513",0.871194501254532,0.174954382356542,0.869603972920844,0.830670612117093,0.729449901009535,0.862498880079681
"cg01214376",0.895927416957782,0.155113178424801,0.843420253503276,0.791174976281501,0.721959732341271,0.852275781350131
"cg15872094",0.872003485458202,0.331183351379584,0.871311923499364,0.867236500918994,0.848132155398295,0.877735502099127
"cg11790417",0.851964951317323,0.324419507308338,0.861151847866339,0.858879834053428,0.852222739295636,0.843030441807409
"cg04992852",0.896096993796069,0.349510944232845,0.899313805535346,0.894012731390069,0.866107612580337,0.883425819394218
"cg01291375",0.825173332670847,0.23712403288055,0.831384336119671,0.804363663496099,0.756041387608135,0.816347712948059
"cg06588802",0.856578198964497,0.155894559522686,0.872974218703402,0.688668988832213,0.691894003577469,0.865198618324947
"cg15703314",0.882668798655056,0.318071791965543,0.875224783233904,0.861512999766932,0.820644416222225,0.883877568690393
"cg13050144",0.854676627745605,0.302478258784911,0.817716901562508,0.799183668764398,0.862982563531495,0.866883926301218
"cg03034148",0.842663013688505,0.354910344501366,0.861207951723858,0.851996421056608,0.85612587024463,0.853664177305316
"cg19261633",0.921796588252879,0.199144968489686,0.909921042182525,0.871002420901277,0.714917963496222,0.918568733618753
"cg25015416",0.745189447695978,0.246579518471709,0.738962591129202,0.786170950400898,0.761232252935601,0.745594916008322
"cg14563201",0.893630383457918,0.220476522971034,0.8634776276564,0.866603425981824,0.768700665454082,0.888403187382401
"cg12345742",0.837142363698775,0.24552056068343,0.78005336197551,0.78764680963157,0.734432980108294,0.839336367329092
"cg04747996",0.826878595779697,0.290088010355945,0.786034874363061,0.795587107537072,0.775600939800397,0.840481193057706
"cg02250581",0.844054567896082,0.177600473571236,0.816191621698974,0.779374619279437,0.67619393655569,0.761368177514858
"cg16316183",0.684385492137361,0.180398088831564,0.875414731726609,0.885339931359462,0.871722732263927,0.84498043611926
"cg13828440",0.844196954324349,0.145698823032656,0.770567093569182,0.771643961826916,0.710585588171589,0.84253859991446
"cg22294864",0.832888838232315,0.276225950589827,0.85660372417531,0.845221883894848,0.777639258993468,0.842841362310792
"cg11380366",0.692140106233063,0.184144312131459,0.672802367966045,0.780410240486262,0.731795532582893,0.795091295826662
"cg14318180",0.889720572487009,0.350144627572524,0.877390374125944,0.831890989851751,0.833613914249349,0.869733620445609
"cg26389716",0.871016050032265,0.334509669281629,0.876440890834585,0.816375830944658,0.820837317505114,0.862343125463321
"cg06572103",0.846992897336852,0.351135606106601,0.864313596141773,0.845737457058092,0.817175614268009,0.855288884682476
"cg07843309",0.875650129196121,0.333189772992755,0.860688395834434,0.838552374291139,0.802767835363601,0.873965007956398
"cg00656410",0.87870596393354,0.389147045819436,0.892426786365859,0.889289467683817,0.866849409527172,0.903769107760031
"cg10263304",0.886591375578299,0.381217629601577,0.874033677463172,0.871113126996491,0.850460598172655,0.873431609029092
"cg21125628",0.865691255893214,0.215990180855718,0.84664781015772,0.746060942403537,0.670825880966094,0.875412384398117
"cg01912119",0.790337903878907,0.169191651308871,0.628078103682786,0.789619234542454,0.703062441257986,0.798668961651935
"cg27073488",0.796906401923474,0.163893665137785,0.779499730334666,0.671108875696915,0.623564150619704,0.789582855857141
"cg25270899",0.873258804429313,0.413344682491513,0.870261374369253,0.867740202020832,0.877956638781589,0.880805078600676
"cg08870473",0.899365804269066,0.371104390325302,0.876420925762111,0.829736050569401,0.847348911321556,0.88068782346351
"cg22106433",0.895439337004246,0.156304174932971,0.861410189505996,0.771840964655425,0.666157949861558,0.89527705649093
"cg17139858",0.721502351387436,0.263582050926658,0.786292072880394,0.812903810883584,0.806816350520015,0.75780891636479
"cg18881723",0.0897633102432571,0.623753656084648,0.0656014998717632,0.0665069737834624,0.151617911076619,0.0720800055857132
"cg06353036",0.802594853401235,0.131722647631562,0.800265683624738,0.783628966049806,0.634401719535622,0.813149049004331
"cg08985282",0.860203965139679,0.168380370125999,0.785168037380171,0.801129293487877,0.640473289934004,0.858646264989567
"cg09726355",0.711007595808644,0.173513616976133,0.673007646187559,0.694253915319129,0.689095055236742,0.684999105063238
"cg14259466",0.901525910878165,0.441060995039094,0.911259508432911,0.923660654035288,0.944223535202072,0.930830483529925
"cg12711889",0.86866707482777,0.218678567426363,0.667108509143822,0.843156126355246,0.84242788156429,0.844562968959622
"cg00829063",0.895013859054196,0.17864125662017,0.897106203198899,0.66773275246635,0.827560735909657,0.891453698783648
"cg11944324",0.856454787677835,0.410122268759214,0.87011120251449,0.839013934326688,0.843305355426658,0.859165810292727
"cg24188561",0.871675435388734,0.388156031311128,0.874075387166832,0.843765637406655,0.830973364838885,0.882798203276401
"cg26088614",0.896262931193619,0.316328200555895,0.893243189372439,0.863335460817596,0.780710831520697,0.887045940001994
"cg26585931",0.888560989545178,0.3169511145462,0.868480016106554,0.820617042786678,0.751311199216029,0.875294314072666
"cg10170504",0.850047759238885,0.321768588965832,0.794337655690822,0.871448595840715,0.850850466763871,0.852902320519649
"cg08786079",0.832085985534786,0.171629778714104,0.781948523703834,0.796194368732905,0.674843066136489,0.829494989196792
"cg15724729",0.899427664915196,0.42336800537046,0.899410897143069,0.909219971602169,0.863862290944433,0.901293834284372
"cg13707793",0.974323596000952,0.530827045119071,0.954816022988262,0.979322303958603,0.980189005472142,0.97653203546626
"cg10337966",0.919425003591618,0.421019717552428,0.919387474256083,0.917126354235298,0.866391209772572,0.925514448157446
"cg16093957",0.758779703211825,0.26542759836647,0.820195959526813,0.757380463719383,0.698372412674127,0.757313780925598
"cg09419791",0.805313887336402,0.288143894165881,0.724232654132343,0.789522519409002,0.756060892783117,0.779091917609734
"cg00805874",0.945409649480628,0.135025625320929,0.964899552535168,0.929774559825087,0.631018796762838,0.953076009019243
"cg02993324",0.875399405486386,0.341803690185351,0.878659177326909,0.847217780736168,0.778306037210224,0.862817190781987
"cg27278740",0.844235853685717,0.392220526756014,0.808901623173721,0.837287435037793,0.821045521958742,0.830829197858625
"cg09279679",0.944956333341858,0.50882976328336,0.937730320747535,0.940106969360725,0.917307343997556,0.937434775982706
"cg17656094",0.892296458738962,0.473559263890236,0.903906622696969,0.898172165681952,0.906692231059245,0.905922402988043
"cg15241779",0.856555585010206,0.157832973469263,0.853842166977533,0.806275842647853,0.637241863437188,0.867586624544635
"cg22130673",0.768282014904675,0.308817701579291,0.841235413204512,0.792856618485523,0.780531463176025,0.75096938044922
"cg10539191",0.863888714308132,0.45446259307412,0.869141890586943,0.865882580748423,0.878046240917259,0.869686861128037
"cg00095248",0.778694538098374,0.338072406080316,0.780167106619974,0.836292892713167,0.817974177999475,0.820190820147553
"cg23435567",0.877305492598329,0.459490812391485,0.874598771032851,0.869182740334237,0.869892253842197,0.873483716198761
"cg09875326",0.836340296597491,0.432475985478037,0.883692590637829,0.867941810277826,0.838377128664957,0.875175792489156
"cg01749467",0.869241147217291,0.394159047846004,0.853934012822802,0.836153491564178,0.835831468728708,0.820332457773537
"cg06296597",0.773239960601866,0.370945268255189,0.92488751943539,0.909857777127803,0.847135788722071,0.796306285794799
"cg23617121",0.813915423628954,0.420713771991666,0.868883622491798,0.85941074544856,0.836826709935212,0.862901968323775
"cg12152284",0.822896438096451,0.222566661580942,0.721222466726619,0.665340434727781,0.653879234363495,0.786043591737124
"cg20699157",0.856171604574406,0.345867727898256,0.929726157254885,0.898542300840475,0.806914993013272,0.907087392130951
"cg23071286",0.802104365027082,0.422325754389273,0.862928069929393,0.853598369189168,0.833230698453519,0.835211056022033
"cg16229649",0.8886295026918,0.429545834449269,0.874141527339329,0.876607794233458,0.864050792041759,0.840391999655259
"cg10750639",0.822344969971056,0.334562428971809,0.837256551474082,0.833529473712149,0.762502202036522,0.841483555773479
"cg03935228",0.896393373450443,0.231490304328505,0.864853495667876,0.763006390844078,0.672812175783317,0.895635549955163
"cg14783600",0.846132717953119,0.397848022960464,0.783349537379742,0.78713914793014,0.842150823589482,0.819034472483195
"cg03489166",0.831491034800371,0.299348793093201,0.847266024495977,0.799081046274246,0.699936348879248,0.842751146071815
"cg25753509",0.701790936418326,0.323683035255801,0.828110158552922,0.835625776877483,0.81244332040782,0.716599352593366
"cg16717990",0.798668074065176,0.274088292639953,0.846972910513946,0.805105347942281,0.693184617890467,0.813621911213609
"cg09299985",0.759327932427075,0.382225937695169,0.850127253845879,0.823719570536452,0.843713120194325,0.774734690451631
"cg13775629",0.844341493458006,0.27771771722978,0.858233693964897,0.843375271340537,0.675190964994719,0.84049327777643
"cg14712058",0.816497286344013,0.210851976886255,0.646338326986286,0.844131824951128,0.832417187108422,0.770771807778579
"cg02869364",0.812772134441206,0.243802565123872,0.876250978566997,0.846095598128346,0.769577199640811,0.791635207921485
"cg21141264",0.644734432490073,0.222091960429542,0.675240471659171,0.678503642896015,0.697578859225522,0.637480934120901
"cg18317199",0.683817731004708,0.247384576455242,0.790751551575968,0.764349154983113,0.690665727999425,0.690089108335403
"cg06997365",0.824479220319406,0.198538557821449,0.84039413564292,0.802577777734321,0.651283954486931,0.828533026650329
"cg15526318",0.835591517486028,0.207391666943518,0.794952818586968,0.761365299749279,0.583932324614673,0.815250554453211
"cg06893150",0.848791438078101,0.455805857962923,0.851733247402769,0.863499824307827,0.833417779581368,0.878680546627696
"cg15161691",0.766702716871618,0.259180153425781,0.807066458918712,0.747260260922162,0.670760510583704,0.767632295179655
"cg24567897",0.888472903935551,0.410433563031058,0.8250315930268,0.856971078521224,0.803157209379261,0.880978062365339
"cg04002181",0.825387379387381,0.181831748762289,0.846925637740155,0.811248684076442,0.650834688621037,0.814938336396135
"cg17768768",0.954217801790133,0.966592196077899,0.109518797564381,0.959466652890085,0.958203797546459,0.958244309638085
"cg11773391",0.898251557537832,0.896162340358364,0.0572362674194485,0.899777222214807,0.901840169211225,0.894817156196937
"cg24547614",0.899261648768977,0.885140440366965,0.0768931605377547,0.88827182052179,0.899445965259024,0.888782606028706
"cg21596498",0.863081419540258,0.883228796481963,0.0823337760586299,0.889362420618865,0.89609724666469,0.875592701606062
"cg08888322",0.86202176975803,0.86848885132245,0.0799692895920823,0.873464047358017,0.876266828977696,0.870223833932457
"cg03404796",0.887299975932927,0.898857682325965,0.0878006478387803,0.920783596558471,0.908483056743532,0.88368259587463
"cg14936008",0.899114210247932,0.905554974281752,0.127656106158765,0.906230927146625,0.899305879696963,0.899414207586947
"cg08247449",0.861931985766515,0.862904491339206,0.0984269274134218,0.870543826505599,0.88052179451925,0.869536267794652
"cg18664915",0.85628813036512,0.877162083341403,0.0943841060484216,0.878150623444402,0.863968904574218,0.855604382755483
"cg01591579",0.953256252879478,0.960325879660253,0.197373148850725,0.954916428859879,0.955179812382899,0.951970993350854
"cg10610337",0.846101313354587,0.848824147640384,0.0966380564078977,0.86818051140114,0.877247341506855,0.850148072466365
"cg17368096",0.882285550916521,0.891617685292398,0.126603407038209,0.884341340224507,0.897776396309309,0.861866863047422
"cg16012473",0.850032296305455,0.881439637579697,0.0609216284781067,0.802214916657695,0.84604271032645,0.842614102307887
"cg04118467",0.866321443939199,0.852082821351259,0.113146617819941,0.87095008605012,0.859977614452641,0.867783326586606
"cg16058403",0.911632200902009,0.900844093673201,0.104167485272828,0.894006883619849,0.835965602263842,0.901158647896938
"cg03825736",0.829621947773838,0.822904852283821,0.0944311682263611,0.826356180330235,0.831625777177581,0.806951644699807
"cg23719798",0.845688836290747,0.862707625881674,0.133006212378554,0.873992671936975,0.864128959793152,0.862294486295518
"cg18300884",0.902211116057535,0.871574178153421,0.149974160565489,0.860826188470964,0.881181823996817,0.896678465265614
"cg17232476",0.853248643004312,0.853642521896354,0.0750338329585645,0.86512672028221,0.852503514987566,0.800885128979878
"cg04139873",0.855642672497321,0.867734888659937,0.14249996152189,0.876316996372908,0.868126926567073,0.848016750548099
"cg16069639",0.849886070902907,0.818435953317162,0.112590302236443,0.841317696790809,0.835451727381113,0.820000274435614
"cg17750900",0.867062729496085,0.869161053128414,0.140710486785859,0.889151983115196,0.880776523548114,0.840079416034719
"cg15242630",0.794448081781384,0.819968170706563,0.104507310109617,0.851612940940052,0.840939929418902,0.815783700251348
"cg25134567",0.78970497210344,0.822883643651639,0.100230493572153,0.83184712385079,0.826535276626925,0.828576775023856
"cg00166807",0.865848288506769,0.795977354047713,0.101354707387804,0.872482348274669,0.86432420822169,0.873863673401536
"cg03980424",0.913776288965491,0.893448943290788,0.133386816856439,0.822540066642507,0.902279347201121,0.893055126259829
"cg18552897",0.856276760348964,0.745424437501293,0.0616045417748241,0.782770786913654,0.797720825391765,0.849849106029786
"cg04811554",0.831560162124528,0.820688390606166,0.109886136970552,0.853936432971669,0.878985794668158,0.78578531400257
"cg04190888",0.882174685283565,0.874813994971793,0.202172856958434,0.886504615341751,0.876125206093207,0.887246243011272
"cg13836102",0.809937581538528,0.847971887372022,0.132086087268743,0.818213515519602,0.870705204894734,0.868901215961458
"cg05815405",0.865302596091147,0.860182214116687,0.172042714534363,0.859803868933643,0.84311315614349,0.870665539553187
"cg16576283",0.894699267141771,0.878617316529785,0.199506801737029,0.858554924253665,0.879530982284605,0.882684881739473
"cg15823461",0.823947903039739,0.784293308625398,0.0722698539245627,0.862624483346924,0.744276047398947,0.825278633232885
"cg06625610",0.866151226618218,0.848684194556284,0.131645307022575,0.791626060670719,0.80947544808046,0.893890127196631
"cg22867858",0.901976414863737,0.88987891234447,0.203183160148256,0.862235904117312,0.885920668158023,0.896651446918196
"cg17774764",0.774397282541007,0.765451740504043,0.07792504563548,0.749006948256578,0.766411757825796,0.794019670501229
"cg01148975",0.786158659652664,0.827265219300134,0.10451444050896,0.841363477266177,0.845550714024312,0.840185895484698
"cg09519972",0.738712197592382,0.878470649803654,0.0701569349264671,0.871266668804407,0.886386698657374,0.794170077467979
"cg16278407",0.810797901916195,0.767928636547178,0.122239760130583,0.783600401563431,0.781992406479149,0.820617418797022
"cg00346493",0.871050048875509,0.862063602729701,0.205007809944737,0.855281574987349,0.851035532901691,0.860951312391083
"cg13804141",0.903516225643434,0.87041117781529,0.108076958016038,0.817487570332723,0.789928021066892,0.901611812469012
"cg15004546",0.707006040905574,0.799662505711628,0.0778720385278806,0.798104490264402,0.802642623167872,0.808901321019951
"cg22445942",0.818073166482855,0.840592590886725,0.161989950192142,0.879182043367934,0.866839356944813,0.827775527097225
"cg20392201",0.85656693358404,0.841447385506645,0.104959660622116,0.76322534481131,0.783942363612966,0.868141846267702
"cg14750782",0.849064626588066,0.871681409240882,0.223581353559834,0.863745571792261,0.870323022676095,0.853624726142543
"cg00399880",0.816896300089726,0.819030287762849,0.145285446008754,0.79108838684659,0.834679002629888,0.814551025986211
"cg08495950",0.773344263015325,0.804151813408057,0.12304223248047,0.808723352193273,0.823279877340474,0.748423667637788
"cg04496578",0.888839379863606,0.910039535464222,0.221484195108116,0.915760434807744,0.915730265342693,0.848811461036389
"cg06881579",0.820263215033263,0.789087756781007,0.166740155303799,0.83825459376155,0.84307686607627,0.826901565504827
"cg21310814",0.807594549875475,0.786451043376512,0.105722875836878,0.841498421095312,0.820644661159542,0.793041951088508
"cg01623771",0.753179924038143,0.727715221651725,0.110288027863234,0.777325418681202,0.743897533398425,0.738005241306965
"cg09815212",0.675471299253064,0.718417757908286,0.0620562686221742,0.745616502196853,0.800351524937842,0.691370192214837
"cg06353167",0.793127588557574,0.716569505568878,0.09595519341396,0.794487761110543,0.775307334581194,0.79648566090577
