"","Neu","NK","Bcell","CD4T","CD8T","Mono"
"cg27420834",0.435961572012849,0.902796621365093,0.904091716120822,0.901165904785311,0.903293415118721,0.905565135907553
"cg26262442",0.431069587297287,0.932591627210265,0.93795245807466,0.940016170329031,0.938897597439219,0.903885726153601
"cg06398054",0.0942652445488967,0.896272189662346,0.908540171141976,0.912218851105584,0.907015926906923,0.603738191410493
"cg21090866",0.247322658104579,0.900617626237768,0.908334473021358,0.912149435948205,0.861911516576003,0.885014161244722
"cg25757820",0.225589873981675,0.87096010792317,0.879151621802579,0.887470082623947,0.88373984985464,0.706865260748583
"cg18497973",0.205884388765897,0.796901070502723,0.766192373056846,0.828111715548194,0.810620519511334,0.68735663892185
"cg22523050",0.168027657332585,0.792937385589214,0.716342240621983,0.678800593608204,0.661380755148489,0.661738398942922
"cg14861383",0.280862018965522,0.870219656064227,0.863646802021603,0.819955586570476,0.861146515374505,0.761198006108041
"cg16023546",0.12712346368428,0.876203966820863,0.859795859131929,0.87993243084652,0.886088512694389,0.631404136938103
"cg08220243",0.454629631099017,0.91907647622877,0.90926177590297,0.905773489476893,0.910928940267663,0.912254061255398
"cg20062681",0.23221313268108,0.864511513344491,0.747358073409343,0.874044560257758,0.880150709621023,0.691853534142842
"cg14181409",0.207372049615801,0.80539213980373,0.766078814455645,0.7712186664076,0.76800017049051,0.673868531232633
"cg04185197",0.116626326937647,0.897897934283582,0.896096990653274,0.890481904130899,0.892998351753527,0.584116477993352
"cg24353653",0.101309278769987,0.557188606441302,0.738704371965347,0.575896437865057,0.761427500181222,0.660805919296515
"cg09373725",0.416265436080019,0.88721988708509,0.888628035692123,0.883537728440289,0.88363751468331,0.858714369081673
"cg14249520",0.311338719424042,0.862136355571917,0.88613064503527,0.881224135444325,0.890028574128564,0.802913961378758
"cg11028738",0.277500673718725,0.858875189438105,0.887474490365347,0.875238510495123,0.868025375251237,0.73997262596112
"cg16107565",0.29301947775138,0.909494155642319,0.909830685632519,0.904315693034497,0.907507825340147,0.776214354159571
"cg17226676",0.264200170403265,0.842478179806574,0.848205382774795,0.743152836520495,0.847790619483234,0.719777996812402
"cg09561072",0.42383785374809,0.865756992095221,0.869693789309894,0.867929140695514,0.871340441899211,0.856131294506916
"cg21762695",0.107636846376222,0.787085548788184,0.780340656661641,0.767993902673472,0.735656193405246,0.568928457224099
"cg04453169",0.241918093296078,0.824797672602632,0.82111010891966,0.832333038023658,0.821372854330394,0.686279335985014
"cg13079571",0.232386777673665,0.866621821207756,0.878097180501984,0.868632880406047,0.875962796023998,0.669127053530117
"cg06494464",0.377542849353012,0.839407337362465,0.830543931067731,0.838053877502813,0.839092760817807,0.811303002530664
"cg05843639",0.454112899460732,0.892200905579471,0.900788754605104,0.915538981299738,0.916478485736043,0.892314433552945
"cg20240944",0.455441989006446,0.899915805271787,0.89975938471677,0.892498301280737,0.895851252576485,0.890724565869178
"cg25043129",0.328110756812903,0.832191391017965,0.845811076345404,0.846203502842654,0.836057528277875,0.76425049749291
"cg17266935",0.207178749191111,0.860521702293856,0.865481721618187,0.864152468888945,0.874761848282696,0.656006317559696
"cg17500342",0.297771198656283,0.878796153123414,0.881965554952984,0.89171404413208,0.884203310708799,0.754058478644139
"cg22730522",0.108215622014711,0.820822442748064,0.832568916929199,0.796524944189778,0.810076541564667,0.549487520023311
"cg20401041",0.381225142945294,0.803941738426201,0.8120666368511,0.827118857644887,0.832690842590817,0.798705234401646
"cg15410418",0.255060277109326,0.791442195502762,0.812978153607147,0.741039695731376,0.709563250361425,0.796084054213122
"cg11788604",0.204467788471158,0.883891432905143,0.848807542832821,0.859718197214971,0.837318871357822,0.640280401834073
"cg13610659",0.511477160492745,0.963577896063054,0.962073863798169,0.964005953401236,0.966710109512186,0.928424118456384
"cg08730245",0.337732930619459,0.852513535363425,0.860364529466554,0.862997135788702,0.869348823297281,0.757244153077535
"cg21603432",0.163984451290007,0.821142351459906,0.84716629297461,0.859300580057736,0.839141476119835,0.592414111864589
"cg16291589",0.353681437335663,0.873467189454195,0.872011190664375,0.875734593543525,0.87272712864021,0.775212300119754
"cg12916774",0.136967257431271,0.713069472855126,0.673230220237334,0.61587010684498,0.63213426527683,0.551752254378338
"cg22736056",0.324161024775041,0.807818423846844,0.781493797158574,0.744174321085861,0.761899878929895,0.884124455549914
"cg15251256",0.357105500174183,0.848244468795092,0.786343417647614,0.890289303204551,0.879718692678282,0.86307511974616
"cg13740036",0.356142778238908,0.817479432321976,0.828609836858885,0.809988749834104,0.790366722045356,0.816428810670056
"cg12591090",0.444319389950108,0.849562128766814,0.868047034218054,0.874215050328159,0.860496260041153,0.860151525965793
"cg24568311",0.384882419987227,0.838055441311885,0.815226495819133,0.808338529480134,0.788576102066846,0.841260346719967
"cg25758699",0.446672380223468,0.890655583657195,0.861502118515806,0.883980369891018,0.887175319282525,0.885026661796698
"cg05722458",0.101560289105634,0.723289531417781,0.765699525565224,0.791514091603618,0.734280279289111,0.499282730149501
"cg09938516",0.123361539438631,0.758530908688557,0.63458756001982,0.771628684937062,0.75531097091764,0.550206071327119
"cg09482891",0.14435538585627,0.783087031429665,0.74375682735152,0.69408403851245,0.656018342231912,0.587955318811926
"cg06078093",0.78141308986665,0.279978927090367,0.288481871051075,0.177091437241577,0.264565211279761,0.176546525626628
"cg07327489",0.607072609237186,0.0816856444838975,0.0554071202582799,0.189850974623153,0.154373286985332,0.0960884148288162
"cg16087015",0.126267486007955,0.864757063067087,0.871554113771422,0.897160603032947,0.902928152067865,0.553548212690711
"cg07496207",0.185653954858517,0.810428868736127,0.825820216187072,0.8419169474402,0.840899322768286,0.597535532092454
"cg12500857",0.927154090938986,0.174519578065963,0.835396062783301,0.91149951362875,0.904800869884124,0.918076075823063
"cg14047092",0.873400591257727,0.143309010424381,0.881963796631693,0.84591064550989,0.787986865169124,0.881318021114391
"cg15034150",0.848246041711489,0.243702210918894,0.826619053416059,0.853564434281315,0.861453793744059,0.860901469815707
"cg19688999",0.932950226453795,0.217464665410608,0.90792948443178,0.898426666584126,0.817329541566449,0.917310514340581
"cg12141898",0.860968979461405,0.235800459502341,0.864892033787211,0.835093787153599,0.841042785544677,0.807682818215949
"cg22015486",0.868888212295238,0.215376662774576,0.821143913981038,0.832884422990742,0.784509544999209,0.840951079666424
"cg15705930",0.885791870187729,0.270178019542489,0.883553503630585,0.871981621720655,0.81217781062198,0.865503826610969
"cg19678940",0.864154459347332,0.292304768918883,0.861794559361108,0.86091357725424,0.84331141934895,0.866838857103116
"cg25846372",0.815205049891772,0.277802624386145,0.850316923409772,0.855288176964942,0.858895536798669,0.825981894218008
"cg13620110",0.913908094302983,0.309548273546538,0.908204725596931,0.87922008103123,0.876556927315156,0.887013327289002
"cg18999855",0.844827553243405,0.161513401894916,0.753482871734161,0.803101366667176,0.748895483468914,0.842181188191664
"cg07543798",0.903744654312097,0.359020493562348,0.902022228940295,0.90537641317697,0.896596393776943,0.909546433546872
"cg07593542",0.900779029513782,0.340087342098994,0.867138724853469,0.874848084989487,0.867922018551869,0.893603399219446
"cg00948513",0.869040659551241,0.174521845139709,0.867454063458,0.828616957045235,0.727646492453818,0.860366536436233
"cg01214376",0.893712428420794,0.154729694332626,0.841335077675399,0.789218965705147,0.720174841622408,0.850168712127434
"cg15872094",0.869847643714836,0.33036457151744,0.869157791494736,0.865092444523315,0.846035330402765,0.875565489173015
"cg11790417",0.849858650555269,0.323617449601138,0.859022834471363,0.856756437725701,0.85011580120805,0.840946229705411
"cg04992852",0.893881586016689,0.348646853325062,0.897090444878319,0.891802476502822,0.863966347119148,0.881241738378056
"cg01291375",0.823133268444327,0.236537794526043,0.829328916518171,0.802375046717004,0.754172237300483,0.814329468174932
"cg06588802",0.854460492936276,0.1555091436332,0.87081597703012,0.686966402342314,0.690183443929748,0.863059600157254
"cg15703314",0.880486589210437,0.317285427624182,0.873060977522127,0.859383093501278,0.818615548771056,0.881692370820907
"cg13050144",0.852563622944707,0.301730446112572,0.815695271763955,0.79720785841218,0.860849024084367,0.864740741570723
"cg03034148",0.840579709973789,0.354032904733535,0.859078799624117,0.849890042492368,0.854009282502232,0.851553675571159
"cg19261633",0.919517643733749,0.198652625232795,0.907671457406068,0.868849054075495,0.713150482041744,0.916297769278461
"cg25015416",0.743347126484138,0.245969903455432,0.737135664485778,0.784227311206147,0.759350269325854,0.743751592362972
"cg14563201",0.891421073843993,0.219931442017139,0.861342864269318,0.864460934728255,0.766800217794898,0.88620680089056
"cg12345742",0.835072708608058,0.244913563713345,0.778124847207114,0.785699521691155,0.732617251957402,0.837261288034585
"cg04747996",0.824834315655586,0.289370829917559,0.784091571587152,0.793620188911729,0.773683432691653,0.838403283426925
"cg02250581",0.841967823861805,0.177161394460944,0.814173762828009,0.777447782556898,0.674522191959082,0.759485857860717
"cg16316183",0.682693495675067,0.179952093217083,0.87325045640789,0.883151118111668,0.869567584622667,0.842891403074218
"cg13828440",0.842109858270142,0.145338613916647,0.768662031566468,0.769736237498213,0.708828817586654,0.840455603786138
"cg22294864",0.830829699071764,0.275543041123509,0.854485955041475,0.843132253921925,0.775716712577341,0.840757617667329
"cg11380366",0.690428938149267,0.183689054782702,0.671139008295946,0.778480843412229,0.729986324955791,0.793125602989518
"cg14318180",0.88752092904282,0.349278970018484,0.875221214454783,0.829834317657477,0.831552982493733,0.867583390457044
"cg26389716",0.868862649511378,0.333682665811318,0.874274078557383,0.81435751665581,0.818807973146863,0.860211166889782
"cg06572103",0.844898888912731,0.350267498570507,0.862176766001763,0.843646552441013,0.815155322686292,0.853174366207511
"cg07843309",0.873485271907606,0.332366032683159,0.858560528225287,0.836479233251404,0.80078316392757,0.871804316769019
"cg00656410",0.876533551748517,0.388184963144682,0.890220452387808,0.887090890053866,0.864706310132003,0.901534732323046
"cg10263304",0.884399468402865,0.38027515070911,0.871872816505154,0.868959486473614,0.848358016601362,0.871272236556251
"cg21125628",0.863551019784707,0.21545619142126,0.844554654887694,0.744216466607798,0.669167407736532,0.873248114882665
"cg01912119",0.78838396278468,0.168773361209573,0.626525315171509,0.787667070204147,0.701324270041549,0.796694423802748
"cg27073488",0.794936221625491,0.163488473173911,0.777572584301855,0.669449702823529,0.622022521890014,0.787630781457337
"cg25270899",0.871099859178812,0.412322776345754,0.868109839622213,0.865594900332124,0.87578607914242,0.878627476804488
"cg08870473",0.897142315056313,0.370186914249631,0.874254162844272,0.827684706000688,0.845254022729153,0.878510511555521
"cg22106433",0.893225555140345,0.155917746357165,0.859280537416679,0.769932753279447,0.664511017091292,0.893063675830822
"cg17139858",0.719718591444963,0.26293040079261,0.78434813423627,0.810894080420267,0.804821669997876,0.755935396221077
"cg18881723",0.0895413896953783,0.622211558843307,0.0654393142220388,0.0663425495435387,0.151243068283911,0.0719018032189852
"cg06353036",0.800610609626036,0.131396991614073,0.798287198222659,0.781691611366604,0.632833297239329,0.811138712242316
"cg08985282",0.858077295181609,0.167964085745564,0.783226877672935,0.799148672995487,0.638889856981067,0.856523446111295
"cg09726355",0.709249781900264,0.17308464174294,0.67134377901105,0.692537521295367,0.687391415388965,0.683305591574485
"cg14259466",0.899297081264742,0.439970566250297,0.90900661458549,0.921377101012988,0.941889144862809,0.928529204640728
"cg12711889",0.86651948164468,0.218137931532242,0.665459226319441,0.841071603525138,0.840345159163362,0.842474968012668
"cg00829063",0.892801129093345,0.178199604396834,0.894888300365549,0.666081926334132,0.825514769340261,0.889249770556107
"cg11944324",0.854337386757573,0.40910832934083,0.867960039035178,0.83693965217868,0.841220463659651,0.857041706950034
"cg24188561",0.869520404678862,0.387196398707366,0.87191442309051,0.841679607691093,0.828918961275804,0.880615673906588
"cg26088614",0.894047113169585,0.315546146870635,0.891034837012913,0.861201048907556,0.778780691299748,0.884852909013437
"cg26585931",0.886364212921308,0.316167520839592,0.866332885386065,0.818588243010463,0.749453743285475,0.873130336460791
"cg10170504",0.847946198323381,0.320973085086129,0.792373826067405,0.869294125943013,0.848746921326036,0.850793702313124
"cg08786079",0.830028831255473,0.171205460867298,0.780015323554206,0.794225948784394,0.673174661277495,0.827444240600662
"cg15724729",0.897204022765252,0.422321318706928,0.897187296447849,0.90697212007248,0.861726576559807,0.899065578430593
"cg13707793",0.971914789711948,0.529514689008735,0.952455444992968,0.97690113943542,0.977765698215205,0.974117769283957
"cg10337966",0.91715192230732,0.419978836527277,0.917114485755025,0.914858955868923,0.864249243178102,0.923226312026456
"cg16093957",0.756903783005677,0.264771385511886,0.818168200788717,0.755508002833016,0.696645836548268,0.755441484898148
"cg09419791",0.803322921332499,0.287431520138141,0.722442144101449,0.787570594178136,0.7541916942531,0.77716577980649
"cg00805874",0.943072326728002,0.134691803398947,0.962514045174017,0.927475891480961,0.629458738018124,0.950719732835594
"cg02993324",0.873235168058512,0.340958653811499,0.876486880811744,0.845123216336035,0.77638184232785,0.860684060183543
"cg27278740",0.842148661461175,0.391250845558305,0.806901787261829,0.835217421289279,0.819015662859598,0.828775150717506
"cg09279679",0.942620131316237,0.507571790738243,0.935411983489485,0.937782756348306,0.915039498172781,0.93511716939575
"cg17656094",0.890090446968039,0.472388490096235,0.901671907283772,0.895951627484804,0.904450628826342,0.903682703990068
"cg15241779",0.85443793489014,0.157442765266706,0.851731225202056,0.804282498415595,0.635666419493755,0.865441702543324
"cg22130673",0.766382602269256,0.308054215993216,0.839155638926052,0.790896450409203,0.77860176640487,0.749112769592314
"cg10539191",0.861752934597401,0.453339031706206,0.866993123523644,0.863741871630214,0.875875459756012,0.867536746741864
"cg00095248",0.776769382730811,0.337236594506782,0.77823831064232,0.834225337757416,0.815951912140067,0.818163074115471
"cg23435567",0.875136542778554,0.458354819828879,0.872436513002083,0.867033872278691,0.867741631666555,0.871324214902109
"cg09875326",0.834272624445795,0.431406781285571,0.881507850086937,0.865796010155907,0.836304420882477,0.873012107896496
"cg01749467",0.867092134763244,0.393184574070334,0.851822843978154,0.834086281247893,0.833765054544873,0.818304361572779
"cg06296597",0.771328290508222,0.370028185574736,0.922600933251312,0.907608348760636,0.845041427029621,0.794337589155337
"cg23617121",0.811903192169918,0.419673647351348,0.866735493941015,0.857286036556185,0.83475783523078,0.860768628131027
"cg12152284",0.820862003003817,0.222016413207261,0.719439398738989,0.663695523088487,0.652262658085913,0.784100267409376
"cg20699157",0.854054903763679,0.345012644062101,0.927427608575741,0.896320847563469,0.804920068618707,0.904844812946983
"cg23071286",0.800121333879273,0.421281644467932,0.860794665206018,0.851488030151475,0.831170714116833,0.833146175675658
"cg16229649",0.886432556683858,0.428483874427276,0.871980399745604,0.87444056932337,0.861914611628566,0.838314310536051
"cg10750639",0.82031189826518,0.333735295064471,0.835186614078561,0.831468750717665,0.760617078749779,0.839403168015695
"cg03935228",0.894177232935883,0.230917994160509,0.86271533074199,0.761120021058558,0.671148791865492,0.893421282996791
"cg14783600",0.844040836138183,0.396864428984388,0.781412873524044,0.785193115074487,0.840068786155021,0.817009585272903
"cg03489166",0.829435351409249,0.298608717354126,0.845171340823487,0.797105489634142,0.698205906256281,0.840667624468669
"cg25753509",0.700055908725115,0.322882798317921,0.826062833653784,0.83355987122267,0.810434728408519,0.714827714264675
"cg16717990",0.796693538410358,0.273410668074805,0.84487895150296,0.803114897507339,0.691470867475442,0.811610405401119
"cg09299985",0.75745065684168,0.381280965977025,0.848025496396996,0.821683100425261,0.841627220316316,0.772819324958761
"cg13775629",0.842254040061767,0.277031119690136,0.856111895080068,0.841290206721417,0.673521700030354,0.838415338268772
"cg14712058",0.814478671782719,0.210330690559969,0.644740393986142,0.842044889915339,0.830359214004197,0.768866239663854
"cg02869364",0.810762729519674,0.243199815529634,0.874084635807178,0.844003808084222,0.767674584938696,0.789678059521031
"cg21141264",0.643140464775348,0.221542885652727,0.673571084300188,0.676826188045462,0.695854244990503,0.635904899126436
"cg18317199",0.68212713821014,0.246772971105629,0.788796587826456,0.76245946550102,0.688958204999845,0.688383010904371
"cg06997365",0.822440872136923,0.198047713784978,0.838316441242941,0.800593576175048,0.649673794482663,0.826484656300443
"cg15526318",0.833525696530219,0.206878935492006,0.792987468105122,0.759482987209798,0.582488677081494,0.813235022169336
"cg06893150",0.846692983147432,0.454678975660439,0.849627519478989,0.861365006044282,0.831357332726685,0.876508197281515
"cg15161691",0.764807208712135,0.258539386039957,0.805071160057156,0.745412820068404,0.669102198968404,0.765734488837018
"cg24567897",0.886276345084474,0.409418854004298,0.822991879221174,0.854852401182494,0.801171575299421,0.878800032903864
"cg04002181",0.823346785976226,0.181382208730869,0.844831795600972,0.809243045559454,0.649225639330342,0.812923576004497
"cg17768768",0.951858702768549,0.96420250401833,0.109248035807794,0.95709457720901,0.955834844004586,0.955875255938747
"cg11773391",0.896030823061334,0.893946771023614,0.057094763014254,0.897552715859353,0.899610562661421,0.892604912541746
"cg24547614",0.897038417058377,0.882952120317899,0.0767030586768894,0.88607575880636,0.897222277865403,0.886585281505574
"cg21596498",0.860947635692834,0.881045202562728,0.0821302234418386,0.887163662628415,0.893881838260147,0.873427986294956
"cg08888322",0.859890605667605,0.866341698758782,0.079771582661359,0.871304594688359,0.874100447031133,0.868072391996101
"cg03404796",0.885106316894972,0.896635449335824,0.0875835795530888,0.918507156444216,0.906237027077906,0.881497880033648
"cg14936008",0.896891343047479,0.903316183672511,0.127340503793588,0.903990465388785,0.897082538634873,0.897190598707364
"cg08247449",0.859801043647767,0.860771144908842,0.0981835879287435,0.868391593456181,0.878344893082244,0.867386525718223
"cg18664915",0.854171141469347,0.874993488070283,0.0941507615731727,0.875979584219726,0.86183292661024,0.853489084279145
"cg01591579",0.950899531081512,0.957951679725125,0.196885186038181,0.952555602632584,0.952818334996289,0.949617449081635
"cg10610337",0.84400950918079,0.846725611842332,0.0963991395234171,0.866034121141849,0.875078535453192,0.848046263547905
"cg17368096",0.880104288969804,0.889413351643357,0.12629040724601,0.882154995779292,0.895556836567119,0.859736081930641
"cg16012473",0.847930773618741,0.879260466972423,0.0607710128074848,0.800231612194671,0.843951051036082,0.840530919516078
"cg04118467",0.864179649825801,0.849976229180806,0.112866887055231,0.868796848611042,0.857851504098136,0.865637918281651
"cg16058403",0.909378385652328,0.898616949706701,0.10390995348907,0.89179664318996,0.833898856463588,0.898930726262531
"cg03825736",0.827570885299835,0.820870396388912,0.0941977073999629,0.824313191766367,0.829569760664807,0.804956629691802
"cg23719798",0.843598051878095,0.860574766158966,0.132677383022302,0.871831912356332,0.861992586126946,0.860162647971898
"cg18300884",0.899980592421149,0.869419397780363,0.149603381593656,0.858697980199052,0.879003290778375,0.894461619922638
"cg17232476",0.851139168589663,0.851532073700555,0.0748483278866762,0.862987879867019,0.850395882742254,0.798905112131908
"cg04139873",0.853527279357803,0.865589600107375,0.142147660905436,0.874150490398212,0.865980668784801,0.845920210866328
"cg16069639",0.847784909727164,0.816412545817242,0.112311946842793,0.839237719083815,0.83338625202638,0.81797299948697
"cg17750900",0.864919102713008,0.867012238689837,0.140362610262197,0.886953745386377,0.878598992348174,0.838002499711526
"cg15242630",0.792483979153123,0.817940975127509,0.104248938181777,0.849507510448218,0.838860885660778,0.813766849878743
"cg25134567",0.787752595797387,0.820849240190528,0.0999826951566595,0.829790560105803,0.824491845285845,0.826528296515492
"cg00166807",0.863707664168778,0.794009470621504,0.101104129594576,0.870325322645612,0.862187351845587,0.871703232742127
"cg03980424",0.911517172917561,0.891240082248794,0.133057046537181,0.820506512601921,0.900048654877855,0.890847238846047
"cg18552897",0.85415979956312,0.743581535327518,0.0614522377474276,0.780835553894455,0.795748631606292,0.847748036241769
"cg04811554",0.829504307830911,0.818659414437757,0.109614467046006,0.851825258143723,0.876812690661612,0.78384262821117
"cg04190888",0.879993697428367,0.87265120484596,0.201673027896194,0.884312922662408,0.873959174278875,0.885052716816451
"cg13836102",0.80793518444159,0.845875458604841,0.131759532724638,0.816190657949467,0.868552572871834,0.866753043914592
"cg05815405",0.86316332086071,0.85805559793336,0.171617375792236,0.857678188127699,0.841028739548022,0.868513005594343
"cg16576283",0.892487314942005,0.87644512350647,0.199013563924976,0.856432331195788,0.877356530418514,0.880502632532875
"cg15823461",0.821910868425367,0.78235431149755,0.0720911821985023,0.860491829176315,0.742435984373595,0.823238308673292
"cg06625610",0.864009853330668,0.84658600476224,0.131319842213167,0.789668934884882,0.80747419350946,0.891680175421977
"cg22867858",0.899746471475756,0.887678877438915,0.202680833327892,0.860104210625573,0.883730419162949,0.894434668372294
"cg17774764",0.772482751216887,0.763559325115539,0.0777323926598484,0.74715518909271,0.7645169690002,0.792056627028048
"cg01148975",0.784215050844154,0.825219983332224,0.104256050952735,0.839283386376769,0.843460271089364,0.838108715913884
"cg09519972",0.736885889993317,0.876298819382387,0.069983486939821,0.869112648682314,0.884195297501764,0.792206662145805
"cg16278407",0.808793377861493,0.766030097564017,0.121937548520213,0.7816631174998,0.780059097838764,0.818588618091202
"cg00346493",0.868896564299768,0.859932335216218,0.204500972068782,0.853167074584039,0.848931529927491,0.858822794777093
"cg13804141",0.901282475403288,0.868259272711332,0.107809760898741,0.815466507506489,0.787975093320077,0.899382770482315
"cg15004546",0.70525811998414,0.797685511537675,0.0776795166009629,0.796131347949752,0.800658261292162,0.80690148585507
"cg22445942",0.816050655895636,0.838514405848686,0.161589464755497,0.877008454178535,0.8646962824025,0.825729029502648
"cg20392201",0.854449255407058,0.839367087172094,0.104700170354575,0.761338433709029,0.782004234121452,0.865995551599668
"cg14750782",0.846965496257352,0.869526363761941,0.223028596577689,0.861610145970725,0.868171335516827,0.851514321942931
"cg00399880",0.814876699052456,0.817005410898381,0.144926258878849,0.789132590344057,0.832615437671504,0.812537223136559
"cg08495950",0.771432335056316,0.802163720382904,0.122738036929189,0.806723957018176,0.821244494276482,0.74657335051025
"cg04496578",0.886641914979334,0.90778965773852,0.220936622900811,0.913496413384431,0.913466318506916,0.846712956603247
"cg06881579",0.818235290020341,0.787136906407567,0.166327926003007,0.836182188920358,0.840992539200217,0.824857228592993
"cg21310814",0.805597945422201,0.784506711711905,0.105461498683278,0.839417996586206,0.818615793102818,0.791081324817044
"cg01623771",0.751317848085942,0.72591610171897,0.110015364349583,0.77540364816799,0.742058406167822,0.736180681505812
"cg09815212",0.673801341222323,0.716641623962147,0.0619028477969547,0.743773125184279,0.798372827311512,0.689660927578455
