"","Neu","NK","Bcell","CD4T","CD8T","Mono"
"cg22736056",-1.12908545302094,-0.21416763005141,-0.247653981233853,-0.296063270443455,-0.272471821122297,-0.123256602141576
"cg15251256",-1.0370352815003,-0.164775551651634,-0.24083838886617,-0.116244933599557,-0.128434376982628,-0.147424317440838
"cg13740036",-1.03389676099754,-0.201829546613838,-0.188260440822889,-0.210745644869693,-0.235629344754086,-0.202892767112217
"cg12591090",-0.811640590084407,-0.163094526291357,-0.141574900466775,-0.134482763586252,-0.150376824373788,-0.150854638861523
"cg24568311",-0.970372754108684,-0.177198746066851,-0.204560711983172,-0.212836428915554,-0.237668459289257,-0.173006259848072
"cg25758699",-0.806837261308985,-0.115893115609541,-0.149259647745079,-0.123361162552579,-0.119740994112829,-0.122357049540781
"cg05722458",-2.33302658370672,-0.325144376441316,-0.267039471688063,-0.233848886829469,-0.309395106913718,-0.694753662596465
"cg09938516",-2.14656506898784,-0.278698290153707,-0.455908291957031,-0.259454879748018,-0.281030624033847,-0.599212612651243
"cg09482891",-1.97617027713563,-0.244855717607778,-0.297230601283535,-0.365190734861148,-0.422817513973095,-0.534747983674341
"cg06078093",-0.246773516703294,-1.28762727084006,-1.26641013649486,-1.73902952314621,-1.44745495929112,-1.7780162250024
"cg07327489",-0.499250655263256,-2.52594067733996,-2.9002402368149,-1.6705831914532,-1.93301203720861,-2.34624375704887
"cg16087015",-2.10253617528365,-0.145505733932924,-0.137534486688093,-0.108594127010189,-0.102222031614909,-0.593706728363779
"cg07496207",-1.69688941065359,-0.210990327571344,-0.191482297566149,-0.172149541943969,-0.173315070506334,-0.515775731326421
"cg12500857",-0.0757512144565268,-1.78125163499717,-0.180630758187948,-0.0930924842754563,-0.100221357056129,-0.0855769817915478
"cg14047092",-0.135461053877538,-2.00774859562706,-0.125698627890836,-0.167642236202847,-0.238848837941339,-0.126451888440944
"cg15034150",-0.164858973799196,-1.44790091859589,-0.190674451975135,-0.158432543236062,-0.149155903934128,-0.149842207423139
"cg19688999",-0.0694696445293104,-1.54140299603293,-0.0967339490725486,-0.107204380767906,-0.202347604171237,-0.0863548449565179
"cg12141898",-0.149759894817265,-1.45405829512383,-0.145176481500783,-0.180337542639023,-0.173210722704009,-0.214389891189029
"cg22015486",-0.140619957213506,-1.55084251365387,-0.197311371522636,-0.183173946025574,-0.24300348907953,-0.173258434390491
"cg15705930",-0.121296244041859,-1.32058844119498,-0.123905974971174,-0.137490969908555,-0.208122673580399,-0.144982082810959
"cg19678940",-0.146082718943524,-1.25721161244299,-0.14877755151932,-0.149832542404502,-0.170673500886546,-0.142961035970866
"cg25846372",-0.204544735516584,-1.28692763545525,-0.1622155903381,-0.156612996282865,-0.152181989173817,-0.191389321003588
"cg13620110",-0.0903195876520546,-1.18447713684386,-0.0963109996367149,-0.128901350435972,-0.131812369824916,-0.120388903116118
"cg18999855",-0.168695379268738,-1.88789930984291,-0.28314683770505,-0.220120439859746,-0.290199348672423,-0.171812538713836
"cg07543798",-0.10136642085924,-1.0644208522157,-0.103165838973238,-0.0994978582760358,-0.109225957238539,-0.0948648979960506
"cg07593542",-0.104582849957999,-1.08412388853927,-0.142649476518605,-0.133889049321793,-0.141767377140026,-0.112655418184818
"cg00948513",-0.140553772768643,-1.78059027284933,-0.143175438065592,-0.188331303946831,-0.319196467567247,-0.150407243878071
"cg01214376",-0.112411958752611,-1.92158128847543,-0.173158698368141,-0.238032861039721,-0.329692589276311,-0.162411152984474
"cg15872094",-0.139465329340937,-1.11854697351713,-0.140271512233138,-0.145047189758662,-0.167384904825726,-0.132972208459086
"cg11790417",-0.162734556180595,-1.13374022697278,-0.152146669167804,-0.154699848040499,-0.162526528516614,-0.173279969517842
"cg04992852",-0.11221813660383,-1.07314996073008,-0.108786023853676,-0.114575710595714,-0.146470330304829,-0.126514399965888
"cg01291375",-0.19465489235628,-1.45719361004387,-0.187237338348978,-0.220342718930448,-0.282532547731404,-0.205503867713141
"cg06588802",-0.157574964826492,-1.91772776406145,-0.13854829884034,-0.375769743744699,-0.373955046670028,-0.147341010133304
"cg15703314",-0.127294889590049,-1.15753921495016,-0.135794242104628,-0.151667493590838,-0.200439508921282,-0.126028472364586
"cg13050144",-0.159664784807466,-1.21440225180067,-0.204405944410694,-0.227055698307475,-0.150251015543157,-0.145628724121642
"cg03034148",-0.173746917450216,-1.04378422114237,-0.152164651228494,-0.162763031934672,-0.157928705065781,-0.16073702764291
"cg19261633",-0.0839291724931805,-1.75468043784249,-0.0969581253964722,-0.140867265368954,-0.338780620359487,-0.0874436135291256
"cg25015416",-0.296769334127343,-1.42471202333118,-0.305142254055474,-0.243335201394724,-0.27545422713876,-0.296153551434828
"cg14563201",-0.115000693008084,-1.54818712529939,-0.149318146019088,-0.145699854632241,-0.267531518031401,-0.121047444372043
"cg12345742",-0.180264786350129,-1.42797778854374,-0.250915461250254,-0.24134329443038,-0.311427418640677,-0.17797855471175
"cg04747996",-0.192628330815533,-1.25523215935157,-0.243527999188463,-0.231317394998816,-0.256751344171419,-0.176317283670483
"cg02250581",-0.172126837283443,-1.75408565801658,-0.206169141535984,-0.252102412686658,-0.394596863125309,-0.275430086238303
"cg16316183",-0.382975803428964,-1.77179056944315,-0.135628146166347,-0.124417379839757,-0.140427012078306,-0.171146985454336
"cg13828440",-0.171988064813038,-1.95944957290773,-0.263890953632784,-0.262337888760317,-0.348043503303337,-0.173942494646821
"cg22294864",-0.18546471897519,-1.29938621791528,-0.157381917395819,-0.170815495255161,-0.254699295016417,-0.173979501747766
"cg11380366",-0.370561807692219,-1.7182402914005,-0.399698444423026,-0.251217031141966,-0.315351989131111,-0.231861259569724
"cg14318180",-0.11958214308134,-1.07657409229477,-0.133506688043965,-0.18680991730034,-0.184589657911367,-0.142091769480787
"cg26389716",-0.140649000923031,-1.09908895898529,-0.134431209951795,-0.205531095818542,-0.200380214135778,-0.150597068971314
"cg06572103",-0.168552113092958,-1.08106091332157,-0.148350911625231,-0.170158388577027,-0.204534625491669,-0.15893260247564
"cg07843309",-0.135282332054966,-1.13276153454973,-0.152618587450178,-0.178901181331061,-0.222432957665145,-0.137328761119042
"cg00656410",-0.132200812491615,-0.974422045401319,-0.116719143199987,-0.11987889432044,-0.145439166261609,-0.103720236290457
"cg10263304",-0.122870778501051,-0.974832564191441,-0.137204508370147,-0.140492011826299,-0.164593579128138,-0.13787231306079
"cg21125628",-0.146909420142244,-1.54738904094288,-0.169141220560597,-0.295605450571325,-0.402100936500874,-0.135672269896649
"cg01912119",-0.238048026868038,-1.81952013654359,-0.468219705318524,-0.239544076149613,-0.355764462938354,-0.228011893773238
"cg27073488",-0.229541521048741,-1.87345720344768,-0.25188873112382,-0.401562639364214,-0.475518312383933,-0.238933599199454
"cg25270899",-0.138080670201985,-0.888641434733538,-0.141552290169057,-0.144454482245289,-0.132681703623123,-0.129430789945024
"cg08870473",-0.108590878277298,-0.999657247363818,-0.13455734574184,-0.189344611904663,-0.168216647608678,-0.129551251430975
"cg22106433",-0.112938254252075,-1.89005576603278,-0.151835639907142,-0.261761501905538,-0.4109393850624,-0.113122135166091
"cg17139858",-0.329540797394927,-1.34467592891319,-0.242955132685356,-0.209966222576531,-0.217575074536994,-0.279991404331478
"cg18881723",-2.4141755645338,-0.478122198317584,-2.73014611802761,-2.76037458369972,-1.90138420078744,-2.63361519290733
"cg06353036",-0.222436156561896,-2.11189876636323,-0.225527092491912,-0.246743043867532,-0.460093336196511,-0.209378305098777
"cg08985282",-0.153139263321686,-1.89178592383275,-0.244874422089624,-0.224823385744442,-0.448874747638397,-0.154953535133668
"cg09726355",-0.343646234267736,-1.77989211007614,-0.399778070242831,-0.368726546245343,-0.376023304035435,-0.383198980399559
"cg14259466",-0.106172693504203,-0.83482079743364,-0.0955028980052526,-0.0824020797732032,-0.0599546590170123,-0.0742322622096909
"cg12711889",-0.1433554714024,-1.54304334612972,-0.407966241053544,-0.17335039690805,-0.174019679731048,-0.171590671472103
"cg00829063",-0.113481198372545,-1.79308654804358,-0.111176418084132,-0.408504054818749,-0.192467666172221,-0.11742837382553
"cg11944324",-0.157454573980858,-0.90801605028639,-0.141706265615345,-0.178116721958172,-0.172915548484868,-0.154340558036284
"cg24188561",-0.13985109394534,-0.955184555653342,-0.137100899964851,-0.172735495615927,-0.187837706939645,-0.127240933688322
"cg26088614",-0.112112228992402,-1.17935348230961,-0.115465959027254,-0.1498549478022,-0.250538571896243,-0.122375512845725
"cg26585931",-0.120672993349375,-1.15931815341013,-0.143537070923335,-0.200265896458768,-0.288623532860229,-0.135801584128033
"cg10170504",-0.165073152290944,-1.16581924910687,-0.235244904605399,-0.140455497846752,-0.164616887638111,-0.161744438030271
"cg08786079",-0.186382397615774,-1.79921929606765,-0.24906020341427,-0.230600603032466,-0.400422929769228,-0.189493451450999
"cg15724729",-0.108521644632391,-0.871143273142662,-0.108556831192263,-0.0977306657418695,-0.149316646836348,-0.106437135342858
"cg13707793",-0.02849101516489,-0.649315124133681,-0.0488229495846923,-0.0233841802401655,-0.0224917125503842,-0.0262302475926498
"cg10337966",-0.0866535768316069,-0.901833118918211,-0.0865318335799673,-0.0892267043630512,-0.146225899283387,-0.0799499593258657
"cg16093957",-0.278757291976456,-1.34934887749354,-0.200855137565646,-0.281527253616291,-0.361931497081849,-0.280803632697933
"cg09419791",-0.219209371522201,-1.25668898634021,-0.325584732794027,-0.23883100940985,-0.282251580411809,-0.252532558008643
"cg00805874",-0.0586502284912847,-2.1459658604987,-0.0382280534409215,-0.0770414121637435,-0.46826413038266,-0.0506099888037127
"cg02993324",-0.135594924288937,-1.08468351326091,-0.131883485181646,-0.168476190445487,-0.253722380689076,-0.150084561228728
"cg27278740",-0.171892374697651,-0.942567655818775,-0.214779400103733,-0.180106841483798,-0.199718105462385,-0.187854800009867
"cg09279679",-0.0591565422352273,-0.694762413958739,-0.0667747539316756,-0.0642975938564424,-0.0888567258265574,-0.0671033543541601
"cg17656094",-0.116592244568257,-0.755330287468972,-0.103544407444029,-0.110025159611177,-0.1005721930379,-0.10135302765612
"cg15241779",-0.157366443886736,-1.92736096655422,-0.160521033932692,-0.218036949043924,-0.457245966047667,-0.144829571026931
"cg22130673",-0.266310915558264,-1.18193971804423,-0.175481431936213,-0.236578976289956,-0.250544156578501,-0.288917511540142
"cg10539191",-0.148939042080131,-0.808776521161407,-0.142793323282545,-0.146547614522381,-0.132666330566738,-0.142110990524897
"cg00095248",-0.252827452038537,-1.0937160199835,-0.251638603371823,-0.181445448911485,-0.203595561585409,-0.200839959471947
"cg23435567",-0.133623026971348,-0.782223222282239,-0.136541042015323,-0.142774988797972,-0.141876786764503,-0.137784600257911
"cg09875326",-0.181297535520584,-0.849077975141375,-0.126216620868572,-0.144132662805812,-0.178835185316578,-0.135876714887456
"cg01749467",-0.14266754446494,-0.936118419491365,-0.160548887506988,-0.181501941016314,-0.181844539424342,-0.200909973247559
"cg06296597",-0.259909779510594,-1.00367294170572,-0.080629954597976,-0.0970052764793246,-0.168563948793477,-0.230905425534468
"cg23617121",-0.208428296139303,-0.886195470437447,-0.143074718220359,-0.154216223438013,-0.180907878368795,-0.149935180004103
"cg12152284",-0.197455021061998,-1.51816875346344,-0.329463772301377,-0.410331839137361,-0.429114003485131,-0.243395399835023
"cg20699157",-0.157917829853039,-1.07627090114906,-0.0754015920042257,-0.10986574466038,-0.219156195769095,-0.10016744478461
"cg23071286",-0.223013020613644,-0.866773716073512,-0.149916607792345,-0.161040697762379,-0.185141785173653,-0.182633859356093
"cg16229649",-0.120559246769896,-0.886519254334961,-0.137037379065844,-0.134256611664963,-0.148800732320667,-0.177098237420444
"cg10750639",-0.198188272556579,-1.10222516985868,-0.180280774043434,-0.184678616165396,-0.275067009579783,-0.175102178450559
"cg03935228",-0.111923522549344,-1.50048202945612,-0.148105021635236,-0.273839455711954,-0.40023093482593,-0.112728642469421
"cg14783600",-0.169657569896784,-0.937591242270142,-0.246783761004902,-0.242051223982634,-0.174356910177047,-0.202208879904498
"cg03489166",-0.187125617671723,-1.2271715933101,-0.168263322980027,-0.226878283496099,-0.359938297950456,-0.17357864808808
"cg25753509",-0.356768469140106,-1.13675937110056,-0.191113478136157,-0.18220787801635,-0.210491295096293,-0.336143742887479
"cg16717990",-0.227718810155711,-1.3045376561232,-0.168766353820599,-0.219672632846457,-0.37068578011142,-0.209378061060989
"cg09299985",-0.277983396952674,-0.966802273752545,-0.16490618437339,-0.196506941961034,-0.172487724035229,-0.257908899587737
"cg13775629",-0.171943811164548,-1.30229191762508,-0.155520557251023,-0.173035275182172,-0.396913011605894,-0.176291331391933
"cg14712058",-0.205271084320689,-1.60309018426566,-0.444734395435777,-0.172283024302916,-0.1860998008687,-0.263039835472414
"cg02869364",-0.210352858535384,-1.46987938309943,-0.13560559161909,-0.170723121389548,-0.26589643343287,-0.244917303312247
"cg21141264",-0.443986431630194,-1.51241891994787,-0.398845657704496,-0.390847154729514,-0.363603175241286,-0.453356662190976
"cg18317199",-0.382959410992759,-1.40659862309086,-0.237721341145288,-0.271324019570287,-0.375039993050837,-0.373644587637913
"cg06997365",-0.195559418575007,-1.6430463571583,-0.176613949631398,-0.222976163589276,-0.435278983722036,-0.190587110957612
"cg15526318",-0.18225266366538,-1.59373898646492,-0.232132340974134,-0.276193401605308,-0.540748900270217,-0.213088934202594
"cg06893150",-0.166450506784315,-0.791031865658201,-0.163072934014275,-0.149310791558404,-0.184857262221813,-0.131960486181162
"cg15161691",-0.268297638066951,-1.35999097592861,-0.21715093543539,-0.294326971663362,-0.403189964052719,-0.267423263276032
"cg24567897",-0.120903566075851,-0.896678586333264,-0.195439794161129,-0.156870298803475,-0.222339185814833,-0.129289202657359
"cg04002181",-0.194417193203668,-1.74412202503359,-0.168698308924785,-0.212285142909559,-0.436252756497317,-0.207254857698228
"cg17768768",-0.0493523163992995,-0.0365138449196543,-2.2423145459611,-0.043883641263254,-0.0451833983544247,-0.0451496222657171
"cg11773391",-0.109864024151016,-0.112161421606086,-2.90030055855292,-0.108155334994986,-0.105941497397032,-0.113698647249379
"cg24547614",-0.108725092008976,-0.124685054322209,-2.58022968312478,-0.121007246722591,-0.108455862987335,-0.120604243300158
"cg21596498",-0.149738926014609,-0.126659341761486,-2.52188080153481,-0.119857222155719,-0.112303022366983,-0.135344099464808
"cg08888322",-0.151003464180521,-0.143598241090476,-2.53963041343138,-0.13780120723547,-0.134591131508078,-0.141509122771
"cg03404796",-0.122075718968453,-0.109206983495527,-2.44600420243198,-0.0850217932362945,-0.0985362619623139,-0.126265787227906
"cg14936008",-0.108858030656963,-0.101695454202172,-2.20251424616775,-0.100972323740283,-0.108662134298504,-0.108518399177444
"cg08247449",-0.151124365858409,-0.150057056464821,-2.33481515086739,-0.141146920348718,-0.129792153958321,-0.142407592946942
"cg18664915",-0.157692514030923,-0.133542541873978,-2.36719976591966,-0.132524215237142,-0.148724258449571,-0.158519558715736
"cg01591579",-0.0503558463537853,-0.0429789089333274,-1.63223919993612,-0.0486250746283679,-0.0483433457252213,-0.0517574104673827
"cg10610337",-0.169758516509194,-0.166424692649344,-2.3509254161472,-0.144057041826573,-0.133511933648693,-0.164928680853702
"cg17368096",-0.127774125964647,-0.117284037732381,-2.08812048691086,-0.125417614945974,-0.110369229583756,-0.151172578981978
"cg16012473",-0.165158466226957,-0.129101628463809,-2.82606612457578,-0.223066204662621,-0.169785536002711,-0.173924887613357
"cg04118467",-0.14599027169519,-0.162593250617003,-2.19658958031702,-0.140773722144264,-0.153501806080073,-0.144471195655954
"cg16058403",-0.0950940966049805,-0.106977204743622,-2.28251857171386,-0.114540203042607,-0.182398277980655,-0.106568160379782
"cg03825736",-0.189455139246976,-0.197422579316064,-2.36925659105826,-0.193316551958859,-0.186920461677783,-0.217093569723655
"cg23719798",-0.170220631527001,-0.150249993752514,-2.02383801744815,-0.137233207980649,-0.148532622370416,-0.150666125326955
"cg18300884",-0.105545247019671,-0.140243365295809,-1.912015878186,-0.152404890768241,-0.129095511350259,-0.11163892165837
"cg17232476",-0.161334273202577,-0.160805854274363,-2.62388345105783,-0.147424646087578,-0.162094293236632,-0.224824048486436
"cg04139873",-0.158660167548023,-0.144397501721836,-1.97576468569058,-0.13452481277956,-0.143915711507164,-0.167531775466118
"cg16069639",-0.165161023236361,-0.203187801131912,-2.1900060015226,-0.175363567408082,-0.182860608502528,-0.201438726400007
"cg17750900",-0.145224066646314,-0.14293662690217,-2.01252573695378,-0.120069078059782,-0.129548361146492,-0.176941784380819
"cg15242630",-0.232753869098437,-0.200999352124991,-2.26466104949623,-0.163171328743105,-0.175830139834304,-0.206312967224199
"cg25134567",-0.2389338072309,-0.197670845476635,-2.30718563946714,-0.186827801700962,-0.193457126929245,-0.190929007474421
"cg00166807",-0.146554839937196,-0.230965258721649,-2.29683586286874,-0.138963243153456,-0.148449066810263,-0.13738931389282
"cg03980424",-0.0927037476063975,-0.115229492218895,-2.02309817889699,-0.197997964104563,-0.105324445023311,-0.115603216147311
"cg18552897",-0.157773130145484,-0.296533679821473,-2.80767637865512,-0.247873177399183,-0.228899843370298,-0.165247347688905
